#Position (bp)	Coverage
384368.0	28.84845623004026
1153103.0	29.254930502708994
1921838.0	30.746846442532213
2690573.0	33.54687766265358
3459308.0	29.765929741718537
4228043.0	31.405260590450546
4996778.0	30.82603888205949
5765513.0	32.28490572173766
6534248.0	30.933749601618242
7302983.0	27.71209454493421
8071718.0	25.388395220719755
8840453.0	20.778196647739467
9609188.0	25.0434805231972
1.0377923E7	20.025087969196147
1.0801324E7	19.266578708032842
1.11856915E7	27.097634464026132
1.1915393E7	26.771779611959907
1.2684128E7	31.66603445920896
1.3452863E7	32.53627322809551
1.4221598E7	30.235135644923155
1.4990333E7	32.429946600584074
1.5759068E7	34.20972766948298
1.6527803E7	32.533776919224444
1.7296538E7	29.337731467931082
1.8065273E7	13.54421874898372
1.8834008E7	20.574006647284175
1.9602743E7	21.470375356917533
2.018777E7	18.391805521293534
2.05721375E7	11.236821477562218
2.1140213E7	12.609501323603062
2.1908948E7	19.35914326783612
2.2677683E7	28.23603582508927
2.3446418E7	32.166482598034435
2.4215153E7	30.768494995024295
2.4983888E7	35.13537304792939
2.5752623E7	34.42709256115567
2.6521358E7	33.077139716547315
2.7290093E7	26.630905318477758
2.8058828E7	21.36616779514397
2.86485735E7	24.261532393927293
2.9032941E7	28.125828610058132
2.9596298E7	32.10189467111553
3.0365033E7	33.95547490357536
3.1133768E7	33.431316383409104
3.1902503E7	31.662137147391494
3.2671238E7	30.430939140275907
3.3439973E7	32.41491801466045
3.4208708E7	34.49328182013308
3.4977443E7	27.64594301027012
3.5659712E7	23.027319432765527
3.60440795E7	23.79513334721162
3.6514913E7	27.859573194924128
3.7283648E7	30.709646367083586
3.8052383E7	33.02160822650198
3.8821118E7	34.44936161355994
3.9589853E7	36.90680013268552
4.0358588E7	32.07528472100269
4.1127323E7	32.36676618080353
4.1896058E7	34.55184166195113
4.2664793E7	34.02367005535067
4.3049519E7	135.56624825662482
4.34338865E7	20.964838063691214
4.4202263E7	18.073349073477857
4.4970998E7	14.779500087806591
4.5739733E7	14.840768275153337
4.6508468E7	21.0455553604298
4.7277203E7	16.724306815742747
4.8045938E7	18.855316851710928
4.8668911E7	11.950273568714888
4.90532785E7	30.492168740824084
4.9583408E7	29.038418961020376
5.0352143E7	31.930152783468944
5.1120878E7	33.89469973397855
5.1889613E7	30.974659668156125
5.2658348E7	32.41187275198865
5.3427083E7	34.17376469134357
5.38687855E7	33.5937036714049
5.4253153E7	23.789088240465396
5.4964553E7	22.15743396619121
5.5733288E7	21.355896375213824
5.6502023E7	26.069732742752706
5.7270758E7	26.483411058427155
5.8039493E7	27.93222371818637
5.85039505E7	27.212398551629416
5.8888318E7	14.463162737961236
5.9576963E7	15.480890033626672
6.0345698E7	15.128235347681581
6.1114433E7	18.265274769589
6.1883168E7	16.162342029437973
6.2651903E7	19.514875737412762
6.3087631E7	15.19994937743986
6.34719985E7	10.051985393700432
6.4189373E7	18.3757276564746
6.4958108E7	17.51118265722258
6.5726843E7	19.238624493486054
6.6495578E7	16.682715109888324
6.7140034E7	13.234245266515051
6.75244015E7	31.973567537556626
6.8033048E7	26.815400625703266
6.8801783E7	26.287171782213637
6.9570518E7	23.77821355863854
7.0339253E7	23.38166338204973
7.11040115E7	18.999277059657036
7.1488379E7	33.58292468250974
7.1876723E7	26.039384183106012
7.2645458E7	32.444257123716234
7.3414193E7	35.33046498468263
7.4182928E7	33.23928792106513
7.4951663E7	31.145968376618733
7.5358208E7	24.7509863600496
7.57425755E7	19.379143543444048
7.6489133E7	27.590179970991304
7.7257868E7	24.767407494129966
7.8026603E7	25.447418161004766
7.8795338E7	24.96730472789713
7.92080895E7	17.39745983652762
7.9592457E7	26.393182549191184
8.0332808E7	18.652317118382797
8.1101543E7	20.433466669268345
8.1870278E7	21.749367467332696
8.26063115E7	18.68359466084296
8.2990679E7	14.18994541534792
8.3407748E7	16.833203899913496
8.4176483E7	14.75223451514501
8.4945218E7	16.309335466708294
8.5713953E7	18.60360852569481
8.6362088E7	17.0853573696532
8.67464555E7	12.369730514096187
8.7251423E7	17.28035148653307
8.8020158E7	18.146522533773016
8.8788893E7	16.921585461830148
8.9557628E7	17.860431748261753
9.0098611E7	13.883063936838946
9.04829785E7	27.721141856053954
9.1095098E7	25.81069939576057
9.1863833E7	26.99847671824491
9.2632568E7	25.491846995388528
9.3401303E7	23.988850514156375
9.38242175E7	21.632461670168883
9.4208585E7	17.9997151701533
9.4938773E7	22.299276083435775
9.5707508E7	19.14743572232304
9.6476243E7	19.328589175723753
9.71220675E7	14.375331316430618
9.7506435E7	20.46009901513703
9.8013713E7	23.399026972884023
9.8782448E7	17.96875386186397
9.9551183E7	15.13833635778259
1.00269334E8	13.994102464621529
1.006537015E8	6.28754151510359
1.01088653E8	17.481997047096854
1.01857388E8	18.42384436769498
1.02626123E8	17.012909520185758
1.033545365E8	25.437777215837418
1.03738904E8	11.276031397641457
1.04163593E8	11.121126265878358
1.04932328E8	13.815283550248134
1.05701063E8	10.304553584785394
1.06347158E8	8.195774230831686
1.067315255E8	22.23703930202218
1.07238533E8	17.288685958099997
1.08007268E8	16.28475612532277
1.08776003E8	22.417909942958236
1.09309377E8	24.365299500357366
1.096937445E8	29.357436023810234
1.10313473E8	29.743254827736475
1.11082208E8	33.45808893832075
1.11850943E8	43.72658198208745
1.12235708E8	33.474213836477986
1.126200755E8	10.552905174883454
1.13388413E8	11.49982893975167
1.14157148E8	13.770892440177695
1.147696095E8	11.954514366883828
1.15153977E8	11.862311908288993
1.15694618E8	11.259934827996643
1.16463353E8	11.907459657749419
1.17232088E8	14.483292682133635
1.17668795E8	25.343354445495276
1.180531625E8	31.66228902381727
1.18769558E8	33.868493043766705
1.19538293E8	32.99549129413907
1.2014897E8	28.963357702615223
1.205333375E8	22.69378013134419
1.21075763E8	18.393837928544947
1.21844498E8	20.974316246821076
1.225916085E8	20.543592846726195
1.22975976E8	25.497999953756157
1.23381968E8	26.645884472542555
1.24150703E8	25.446002848836073
1.24919438E8	19.681357034608805
1.253769895E8	16.079272791867076
1.25761357E8	15.23722016109466
1.26456908E8	16.07875275615134
1.27225643E8	19.270392267816607
1.277254535E8	12.99304851745017
1.28109821E8	16.29225117086766
1.28763113E8	17.60102506065159
1.29531848E8	21.39328116971388
1.300272615E8	18.120805792194226
1.30411629E8	15.13201852031399
1.31069318E8	15.165080294249645
1.31838053E8	16.96632649742759
1.322676755E8	23.112330129267484
1.32652043E8	15.194522466733016
1.33375523E8	19.935508335121987
1.34030498E8	14.522437478636032
1.344148655E8	7.028472222222222
1.34912993E8	16.91715090375747
1.35681728E8	16.88772203685275
1.361569665E8	12.61087695744517
1.36541334E8	11.316514847706872
1.37219198E8	13.542042446356676
1.37895604E8	15.40851634287945
1.382799715E8	10.089885084859578
1.38756668E8	12.755525636272578
1.39525403E8	11.543968988012773
