#Insert size (bp)	insert size
357.0	35478.0
358.0	36087.0
359.0	35788.0
360.0	35909.0
361.0	36478.0
362.0	36522.0
363.0	36791.0
364.0	36653.0
365.0	36938.0
366.0	37423.0
367.0	37711.0
368.0	37757.0
369.0	37881.0
370.0	38155.0
371.0	38612.0
372.0	38676.0
373.0	38986.0
374.0	39308.0
375.0	40104.0
376.0	39899.0
377.0	40527.0
378.0	40825.0
379.0	41019.0
380.0	41624.0
381.0	41896.0
382.0	42422.0
383.0	42729.0
384.0	43291.0
385.0	43585.0
386.0	44027.0
387.0	44656.0
388.0	45506.0
389.0	45586.0
390.0	46897.0
391.0	46713.0
392.0	47455.0
393.0	48149.0
394.0	48833.0
395.0	49798.0
396.0	50060.0
397.0	50785.0
398.0	51293.0
399.0	51945.0
400.0	53166.0
401.0	53508.0
402.0	54262.0
403.0	54966.0
404.0	56131.0
405.0	56229.0
406.0	57166.0
407.0	57961.0
408.0	58845.0
409.0	59633.0
410.0	60486.0
411.0	60773.0
412.0	61626.0
413.0	62205.0
414.0	62638.0
415.0	63929.0
416.0	64500.0
417.0	64931.0
418.0	65818.0
419.0	66284.0
420.0	66844.0
421.0	68046.0
422.0	67897.0
423.0	68479.0
424.0	69487.0
425.0	70600.0
426.0	70465.0
427.0	70909.0
428.0	71541.0
429.0	72349.0
430.0	72944.0
431.0	73105.0
432.0	73832.0
433.0	73745.0
434.0	74609.0
435.0	74403.0
436.0	75596.0
437.0	75604.0
438.0	75390.0
439.0	76036.0
440.0	76734.0
441.0	76476.0
442.0	76509.0
443.0	77987.0
444.0	78672.0
445.0	78258.0
446.0	79276.0
447.0	79272.0
448.0	79167.0
449.0	79651.0
450.0	79525.0
451.0	80480.0
452.0	81006.0
453.0	81095.0
454.0	81266.0
455.0	81720.0
456.0	82395.0
457.0	82401.0
458.0	83277.0
459.0	83858.0
460.0	83261.0
461.0	84380.0
462.0	84721.0
463.0	84779.0
464.0	85416.0
465.0	85841.0
466.0	86103.0
467.0	86651.0
468.0	86994.0
469.0	86737.0
470.0	88046.0
471.0	88134.0
472.0	88254.0
473.0	88793.0
474.0	89194.0
475.0	89111.0
476.0	90113.0
477.0	90509.0
478.0	90625.0
479.0	91311.0
480.0	91601.0
481.0	91974.0
482.0	91976.0
483.0	92609.0
484.0	93260.0
485.0	93786.0
486.0	94059.0
487.0	94434.0
488.0	95355.0
489.0	94937.0
490.0	96019.0
491.0	96036.0
492.0	95988.0
493.0	95532.0
494.0	96973.0
495.0	96875.0
496.0	96612.0
497.0	97292.0
498.0	96719.0
499.0	96899.0
500.0	97373.0
501.0	98284.0
502.0	97462.0
503.0	97508.0
504.0	98205.0
505.0	98015.0
506.0	97811.0
507.0	97614.0
508.0	97387.0
509.0	97141.0
510.0	97084.0
511.0	96735.0
512.0	96732.0
513.0	95979.0
514.0	95873.0
515.0	95016.0
516.0	95091.0
517.0	94959.0
518.0	94159.0
519.0	92845.0
520.0	92409.0
521.0	92494.0
522.0	90846.0
523.0	90359.0
524.0	89344.0
525.0	88197.0
526.0	87174.0
527.0	86556.0
528.0	85550.0
529.0	83209.0
530.0	83114.0
531.0	81623.0
532.0	80303.0
533.0	79255.0
534.0	78307.0
535.0	76299.0
536.0	75460.0
537.0	72793.0
538.0	71766.0
539.0	71034.0
540.0	69190.0
541.0	67709.0
542.0	65946.0
543.0	63931.0
544.0	62258.0
545.0	59940.0
546.0	57366.0
547.0	55889.0
548.0	54110.0
549.0	52831.0
550.0	51050.0
551.0	49678.0
552.0	48321.0
553.0	46787.0
554.0	45403.0
555.0	43675.0
556.0	42362.0
557.0	41006.0
558.0	39410.0
559.0	37632.0
560.0	36456.0
561.0	35209.0
562.0	33389.0
563.0	32262.0
564.0	31171.0
565.0	30091.0
566.0	28405.0
567.0	27726.0
568.0	26470.0
569.0	25404.0
570.0	24357.0
571.0	23544.0
572.0	22342.0
573.0	21140.0
574.0	19971.0
575.0	19515.0
576.0	18622.0
577.0	17750.0
578.0	16937.0
579.0	15982.0
580.0	15194.0
581.0	14545.0
