#Insert size (bp)	insert size
357.0	29211.0
358.0	29540.0
359.0	29398.0
360.0	29422.0
361.0	29872.0
362.0	30070.0
363.0	30011.0
364.0	30312.0
365.0	30567.0
366.0	30889.0
367.0	30581.0
368.0	31053.0
369.0	31169.0
370.0	31316.0
371.0	31774.0
372.0	32187.0
373.0	32039.0
374.0	32021.0
375.0	32548.0
376.0	32748.0
377.0	33296.0
378.0	33368.0
379.0	33865.0
380.0	34169.0
381.0	34337.0
382.0	34763.0
383.0	35330.0
384.0	35868.0
385.0	35878.0
386.0	36580.0
387.0	37016.0
388.0	37189.0
389.0	37639.0
390.0	37876.0
391.0	38632.0
392.0	38942.0
393.0	39972.0
394.0	40429.0
395.0	40575.0
396.0	41642.0
397.0	42026.0
398.0	42711.0
399.0	43428.0
400.0	43535.0
401.0	44226.0
402.0	45082.0
403.0	45477.0
404.0	46812.0
405.0	47192.0
406.0	48026.0
407.0	49138.0
408.0	49543.0
409.0	49986.0
410.0	51093.0
411.0	51532.0
412.0	51925.0
413.0	53012.0
414.0	53609.0
415.0	54119.0
416.0	54809.0
417.0	56193.0
418.0	55923.0
419.0	57143.0
420.0	57659.0
421.0	57943.0
422.0	59010.0
423.0	58921.0
424.0	59899.0
425.0	60876.0
426.0	61326.0
427.0	61874.0
428.0	62662.0
429.0	62832.0
430.0	63460.0
431.0	64181.0
432.0	64717.0
433.0	64743.0
434.0	65324.0
435.0	66113.0
436.0	66577.0
437.0	67196.0
438.0	67677.0
439.0	67787.0
440.0	68393.0
441.0	69316.0
442.0	69217.0
443.0	70235.0
444.0	71016.0
445.0	71670.0
446.0	71604.0
447.0	72122.0
448.0	73005.0
449.0	73720.0
450.0	73593.0
451.0	74522.0
452.0	75095.0
453.0	75149.0
454.0	75355.0
455.0	77213.0
456.0	77250.0
457.0	77707.0
458.0	78749.0
459.0	79003.0
460.0	79513.0
461.0	80477.0
462.0	80853.0
463.0	81403.0
464.0	81819.0
465.0	82785.0
466.0	83190.0
467.0	83935.0
468.0	84752.0
469.0	85607.0
470.0	86219.0
471.0	86875.0
472.0	87196.0
473.0	88362.0
474.0	88942.0
475.0	89407.0
476.0	90438.0
477.0	91230.0
478.0	92372.0
479.0	93363.0
480.0	93704.0
481.0	95023.0
482.0	95128.0
483.0	96587.0
484.0	97693.0
485.0	98608.0
486.0	99414.0
487.0	100461.0
488.0	101733.0
489.0	103243.0
490.0	103199.0
491.0	104633.0
492.0	105405.0
493.0	106243.0
494.0	106977.0
495.0	108032.0
496.0	108677.0
497.0	110182.0
498.0	110916.0
499.0	110717.0
500.0	111886.0
501.0	111989.0
502.0	113943.0
503.0	113704.0
504.0	114373.0
505.0	114775.0
506.0	115461.0
507.0	115946.0
508.0	116768.0
509.0	117094.0
510.0	117275.0
511.0	117166.0
512.0	116574.0
513.0	116808.0
514.0	117114.0
515.0	117221.0
516.0	115719.0
517.0	115771.0
518.0	116045.0
519.0	115085.0
520.0	114949.0
521.0	113523.0
522.0	113021.0
523.0	112295.0
524.0	111203.0
525.0	110518.0
526.0	108916.0
527.0	108435.0
528.0	107111.0
529.0	105795.0
530.0	103834.0
