#Position (bp)	insert size
6.6495578E7	437.9079807093964
6.7140034E7	416.2724530470069
6.75244015E7	531.2623195943311
6.8033048E7	457.906463485038
6.8801783E7	469.17894685554893
6.9570518E7	440.40152190306435
7.0339253E7	413.14876844486815
7.11040115E7	413.67995051230224
7.1488379E7	418.9598337950139
7.1876723E7	478.77168302928027
7.2645458E7	473.4247876726644
7.3414193E7	436.9706468670282
7.4182928E7	418.199201868437
7.4951663E7	413.63580184684866
7.5358208E7	417.1710865993898
7.57425755E7	726.3126837619561
7.6489133E7	688.5297316936221
7.7257868E7	524.4706394480035
7.8026603E7	495.39775278172135
7.8795338E7	422.6559101467638
7.92080895E7	425.4394710071211
7.9592457E7	986.0058016669948
8.0332808E7	1212.438751730301
8.1101543E7	564.9482916433285
8.1870278E7	533.1710334460729
8.26063115E7	429.30512045255045
8.2990679E7	576.8825522303783
8.3407748E7	509.85403217846215
8.4176483E7	712.6244582849836
8.4945218E7	515.2630213413445
8.5713953E7	426.5965121123743
8.6362088E7	407.72942900726827
8.67464555E7	891.9151094500801
8.7251423E7	445.4253781674535
8.8020158E7	588.7884179013405
8.8788893E7	536.6314767706521
8.9557628E7	607.60930063648
9.0098611E7	404.5950495049505
9.04829785E7	1172.8869113750961
9.1095098E7	509.4474085628104
9.1863833E7	624.6499248693624
9.2632568E7	474.1348350592506
9.3401303E7	444.56917163070295
9.38242175E7	407.7346965020576
9.4208585E7	774.3166685681689
9.4938773E7	1014.7431755892563
9.5707508E7	594.9921112648148
9.6476243E7	425.5034803676499
9.71220675E7	424.44634949874245
9.7506435E7	1680.8288004274646
9.8013713E7	755.8312553029323
9.8782448E7	596.3646419915077
9.9551183E7	507.831515432815
1.00269334E8	414.4201482773659
1.006537015E8	730.106215213358
1.01088653E8	512.5788763951704
1.01857388E8	551.2657998342313
1.02626123E8	431.0801721359647
1.033545365E8	413.53443720040895
1.03738904E8	413.20160791589365
1.04163593E8	583.5638304145292
1.04932328E8	1077.9785943631823
1.05701063E8	586.4142196333734
1.06347158E8	491.8195240193918
1.067315255E8	591.7853359230159
1.07238533E8	762.1460815168073
1.08007268E8	472.20366326026044
1.08776003E8	422.5593824977901
1.09309377E8	434.4619939456439
1.096937445E8	488.6110686359687
1.10313473E8	415.5638327996689
1.11082208E8	414.93811440619953
1.11850943E8	421.5854204694275
1.12235708E8	19.5
1.126200755E8	569.4425838199111
1.13388413E8	515.7353149127521
1.14157148E8	468.4924204647452
1.147696095E8	400.74555645324176
1.15153977E8	415.2024672136056
1.15694618E8	452.39462391709174
1.16463353E8	565.6290921612515
1.17232088E8	415.2122524508839
1.17668795E8	421.2871480819937
1.180531625E8	429.23467833598545
1.18769558E8	430.5100339774899
1.19538293E8	414.1289813084112
1.2014897E8	414.38566109785205
1.205333375E8	561.8295541890853
1.21075763E8	539.7005427383106
1.21844498E8	429.56602240801544
1.225916085E8	424.6945064345756
1.22975976E8	770.5278996865204
1.23381968E8	467.19918356691073
1.24150703E8	435.7609137869392
1.24919438E8	446.80352003930653
1.253769895E8	401.6670877354157
1.25761357E8	663.1199542268631
1.26456908E8	459.98779469825155
1.27225643E8	441.6126472574473
1.277254535E8	443.0205739843459
1.28109821E8	789.251505653884
1.28763113E8	547.5096905048077
1.29531848E8	413.05975829605393
1.300272615E8	427.33461712732213
1.30411629E8	614.6383998970167
1.31069318E8	415.3226128055535
1.31838053E8	466.67244759767954
1.322676755E8	408.02238209432454
1.32652043E8	435.1045141147392
1.33375523E8	430.0105053810005
1.34030498E8	409.7475221144623
1.344148655E8	389.6931007137193
1.34912993E8	472.5171913202934
1.35681728E8	442.73725893870005
1.361569665E8	407.13741427482853
1.36541334E8	533.867027279449
1.37219198E8	466.6008335438242
1.37895604E8	401.9104758050529
1.382799715E8	912.4390026714159
1.38756668E8	564.0544292767935
1.39525403E8	425.99254354753873
1.400102465E8	393.59413694570856
1.40394614E8	890.6513215093028
1.41062873E8	431.71934058408203
1.417121025E8	410.84985797375896
1.4209647E8	420.0030914507335
1.42600343E8	445.6122679329
1.43369078E8	417.9499568903578
1.437831155E8	412.6876876876877
1.44167483E8	581.4823144423369
1.44906548E8	439.4702188733405
1.45465214E8	376.2699756132549
1.458495815E8	501.34725568942434
1.46444018E8	515.3605831555014
1.47106683E8	402.567106085573
1.474910505E8	433.0742999277862
1.47981488E8	430.3013150531617
1.48737048E8	419.98818106606785
1.491214155E8	401.49562878278414
1.49518958E8	501.09687341233337
1.50287693E8	446.45211531360445
1.50728883E8	409.80326606069946
1.511132505E8	470.84309255520094
1.51825163E8	433.14182992393347
1.52332369E8	429.8746613432197
1.527167365E8	415.8075699745547
1.53362633E8	415.86200769914126
1.5389724E8	415.86233988044404
1.542816075E8	392.77420244552724
1.54900103E8	432.7449924255176
1.55461321E8	363.94701210779846
1.558456885E8	423.4945534674871
1.56437573E8	430.53402275310293
1.57018682E8	410.7517659423655
1.574030495E8	400.0220160518371
1.57975043E8	519.5277971762563
1.585640605E8	422.352863893539
1.58948428E8	438.087755381873
1.59512513E8	444.02165459037127
1.6009777E8	410.33931288711716
1.604821375E8	432.10360962566847
1.61049983E8	407.649856654347
1.616289075E8	430.29920607525025
1.62013275E8	424.4033435261032
1.62587453E8	530.064084895259
1.631586895E8	418.37575276288794
1.63543057E8	413.54487853388264
1.64124923E8	414.3049154352244
1.64685819E8	408.90539764570775
1.650701865E8	470.8767655495443
1.65662393E8	404.50453886233015
1.66204869E8	418.2354353453127
1.665892365E8	377.2444987775061
1.67199863E8	419.0204938222949
1.67707403E8	371.75028901734106
1.680917705E8	425.5140809011777
1.68737333E8	433.38420101163194
1.69197014E8	409.74888375673595
1.695813815E8	449.59654066911423
1.70274803E8	416.552147601476
1.706842435E8	403.86172106824927
1.71068611E8	414.66066489655935
1.717757825E8	411.9601606556047
1.7216015E8	411.55853707016496
1.72581008E8	465.3214953271028
1.732448375E8	441.2285450945586
1.73629205E8	719.5322318926095
1.74118478E8	595.8070854420959
1.7470787E8	436.8198551803478
1.750922375E8	406.08986215320186
1.75655948E8	452.7524997422946
1.761671155E8	448.23955773955777
1.76551483E8	559.6702968654984
1.77193418E8	426.4015616376092
1.775981795E8	400.7004149377593
1.77982547E8	416.20829684212646
1.786433205E8	418.1184908532959
1.79027688E8	412.2538379839722
1.79499623E8	411.59510699100855
1.80059845E8	415.2218438486781
1.804442125E8	422.4595687331536
1.81037093E8	418.6235143597859
1.814629515E8	409.7629491367242
1.81847319E8	534.517363379055
1.824697645E8	390.8065612531402
