#Position (bp)	insert size
384368.0	1667.940146550012
1153103.0	739.0183046479162
1921838.0	776.9214198308769
2690573.0	611.1950954550431
3459308.0	505.29924086223053
4228043.0	687.2590342960289
4996778.0	465.0081183110981
5765513.0	418.3261717395826
6534248.0	420.04900264140633
7302983.0	403.3757486390676
8071718.0	466.810763247659
8840453.0	403.84840716146925
9609188.0	381.9723438472103
1.0377923E7	372.08814798566937
1.0801324E7	360.58042686100987
1.11856915E7	752.1933106042793
1.1915393E7	1005.3102696727636
1.2684128E7	385.6757694051949
1.3452863E7	510.3703952698626
1.4221598E7	492.05598516167134
1.4990333E7	505.7699118116797
1.5759068E7	440.46896115040784
1.6527803E7	392.7330090774313
1.7296538E7	397.07278722029946
1.8065273E7	364.25712117259206
1.8834008E7	405.7985145686536
1.9602743E7	480.95749340904484
2.018777E7	361.01704718417045
2.05721375E7	1094.3593139752081
2.1140213E7	680.7136526255049
2.1908948E7	510.2824214126003
2.2677683E7	620.6768902755093
2.3446418E7	514.6237640208773
2.4215153E7	454.943632282085
2.4983888E7	418.22585008965166
2.5752623E7	390.0860603228068
2.6521358E7	360.64192479199056
2.7290093E7	363.66920624800764
2.8058828E7	368.12640533145503
2.86485735E7	358.2645959585295
2.9032941E7	411.75335002855763
2.9596298E7	456.05998616377536
3.0365033E7	417.45175726822777
3.1133768E7	494.1296169543945
3.1902503E7	446.24959918768707
3.2671238E7	406.72186319302085
3.3439973E7	377.69778398952207
3.4208708E7	362.35639323022104
3.4977443E7	360.5312324649299
3.5659712E7	360.0209576999245
3.60440795E7	744.7593149361109
3.6514913E7	623.4115920539487
3.7283648E7	513.8818738568218
3.8052383E7	412.6894480909997
3.8821118E7	464.4553692490378
3.9589853E7	432.82003925629414
4.0358588E7	376.1358257316944
4.1127323E7	384.3133810134035
4.1896058E7	366.70992796129656
4.2664793E7	361.8878947280808
4.3049519E7	119.7009900990099
4.34338865E7	1100.1152529893786
4.4202263E7	1679.873368532943
4.4970998E7	919.5745334844786
4.5739733E7	807.5260444926749
4.6508468E7	1838.1261556600382
4.7277203E7	573.2034263807356
4.8045938E7	400.634090977876
4.8668911E7	337.8356372218476
4.90532785E7	559.7872513401591
4.9583408E7	399.07728781412993
5.0352143E7	457.37242060716284
5.1120878E7	481.41397325334333
5.1889613E7	386.17445020107965
5.2658348E7	360.67801670548266
5.3427083E7	363.0085251849923
5.38687855E7	359.6329856955605
5.4253153E7	2213.9048112927994
5.4964553E7	4158.914140604776
5.5733288E7	944.0362980827791
5.6502023E7	669.1456134037109
5.7270758E7	559.6829601640069
5.8039493E7	376.89950567404276
5.85039505E7	353.3619333267775
5.8888318E7	1115.693527962609
5.9576963E7	738.7197182603808
6.0345698E7	1148.4767558592996
6.1114433E7	349.96877614080614
6.1883168E7	385.61356086048835
6.2651903E7	389.6101277167824
6.3087631E7	345.190417857629
6.34719985E7	716.7640225340285
6.4189373E7	466.7981375788525
6.4958108E7	693.6623998316646
6.5726843E7	406.63431271223976
6.6495578E7	364.6531421988993
6.7140034E7	361.5190572063316
6.75244015E7	373.22707166781726
6.8033048E7	411.36253412883
6.8801783E7	387.08910261248343
6.9570518E7	364.1822629895891
7.0339253E7	359.7289136815951
7.11040115E7	359.20274106846904
7.1488379E7	377.61055634807417
7.1876723E7	507.7985889874883
7.2645458E7	416.9187106539613
7.3414193E7	371.95060505611247
7.4182928E7	366.3089603533997
7.4951663E7	365.8656948476215
7.5358208E7	360.07558024201546
7.57425755E7	1405.269079019759
7.6489133E7	766.6566898560103
7.7257868E7	642.2891375324706
7.8026603E7	484.0203467612592
7.8795338E7	380.28770747061645
7.92080895E7	371.96679211866285
7.9592457E7	1174.4052971179253
8.0332808E7	1566.462395733625
8.1101543E7	539.2270812318282
8.1870278E7	423.8554632944821
8.26063115E7	389.94208828935047
8.2990679E7	573.8222876779578
8.3407748E7	642.2300584412226
8.4176483E7	731.7382766412702
8.4945218E7	533.4560679826502
8.5713953E7	368.5620097376251
8.6362088E7	349.2455459113751
8.67464555E7	499.2374989634298
8.7251423E7	452.1650071123755
8.8020158E7	594.430294675168
8.8788893E7	507.148519993076
8.9557628E7	514.5064064442882
9.0098611E7	348.94405405405405
9.04829785E7	1681.3796346536444
9.1095098E7	520.3421410491836
9.1863833E7	623.1944557311771
9.2632568E7	459.90680703312677
9.3401303E7	397.66963981663395
9.38242175E7	361.0396052987294
9.4208585E7	816.7628071729024
9.4938773E7	768.818277529195
9.5707508E7	635.1174866238431
9.6476243E7	386.85539026847624
9.71220675E7	396.481275736151
9.7506435E7	1166.0405743706012
9.8013713E7	710.0075518955638
9.8782448E7	614.961763345666
9.9551183E7	499.89839619707675
1.00269334E8	384.29403519311154
1.006537015E8	303.53096774193546
1.01088653E8	689.4424547391795
1.01857388E8	519.0772057311304
1.02626123E8	357.2248890189765
1.033545365E8	359.1850564092589
1.03738904E8	370.40614096301465
1.04163593E8	590.0152798999861
1.04932328E8	765.7236977030353
1.05701063E8	451.3696363701759
1.06347158E8	403.075207671294
1.067315255E8	1331.247894779052
1.07238533E8	784.2934542163829
1.08007268E8	398.8811104078126
1.08776003E8	374.62903998258474
1.09309377E8	360.98087833578484
1.096937445E8	381.5434241602866
1.10313473E8	393.6569623600068
1.11082208E8	366.9029710796969
1.11850943E8	367.35241402558086
1.12235708E8	60.583333333333336
1.126200755E8	597.878544247661
1.13388413E8	369.69396604824203
1.14157148E8	374.5210514285714
1.147696095E8	360.85039303165496
1.15153977E8	359.9817962704554
1.15694618E8	417.19902588931086
1.16463353E8	410.1164354770912
1.17232088E8	365.160241483398
1.17668795E8	361.3157597742846
1.180531625E8	406.02136314171304
1.18769558E8	359.6219951923077
1.19538293E8	362.59253116290205
1.2014897E8	362.7847197313073
1.205333375E8	745.3061542026683
1.21075763E8	409.9620617274353
1.21844498E8	349.50043988672917
1.225916085E8	366.15919944286
1.22975976E8	366.87360438171476
1.23381968E8	385.9295973884657
1.24150703E8	383.83480224502324
1.24919438E8	372.697035407825
1.253769895E8	343.63301868618765
1.25761357E8	889.51324660276
1.26456908E8	433.6921124206709
1.27225643E8	353.3514605682807
1.277254535E8	395.9808411214953
1.28109821E8	677.8669608904432
1.28763113E8	399.63874309511107
1.29531848E8	361.7144976586768
1.300272615E8	363.58905561898547
1.30411629E8	493.5580730878025
1.31069318E8	530.872718512094
1.31838053E8	365.9301975254312
1.322676755E8	348.75039781768584
1.32652043E8	389.5205058678981
1.33375523E8	366.75947233924995
1.34030498E8	352.11921058635636
1.344148655E8	1009.5243377483444
1.34912993E8	467.70238423849287
1.35681728E8	381.0721524564882
1.361569665E8	344.4226694915254
1.36541334E8	538.4192634560907
1.37219198E8	395.85390030483126
1.37895604E8	349.79059506394225
1.382799715E8	870.2990552888339
1.38756668E8	416.3475237963857
1.39525403E8	386.74656294735706
1.400102465E8	345.3191302051237
1.40394614E8	525.4495167113078
1.41062873E8	362.0364953608869
1.417121025E8	359.24804790083687
1.4209647E8	375.9816553309704
1.42600343E8	411.2643420506434
1.43369078E8	385.4692111882178
1.437831155E8	371.81528937518
1.44167483E8	692.6020318452672
1.44906548E8	401.00133544366406
1.45465214E8	321.6868368893553
1.458495815E8	431.62576912480483
1.46444018E8	562.7531076943668
1.47106683E8	344.38792763996014
1.474910505E8	363.71837389676386
1.47981488E8	395.6858493957579
1.48737048E8	407.0170030501655
1.491214155E8	1325.2560706401766
1.49518958E8	509.26458418250763
1.50287693E8	406.42963033924485
1.50728883E8	357.65033140600764
1.511132505E8	401.1464846338831
1.51825163E8	358.8012521552333
1.52332369E8	374.8622518822724
1.527167365E8	366.92995141359654
1.53362633E8	359.18681593475293
1.5389724E8	362.83453608247424
1.542816075E8	421.6251801289344
1.54900103E8	364.3456168459602
1.55461321E8	317.1466319687719
1.558456885E8	382.57711433485383
1.56437573E8	369.0285384837129
1.57018682E8	357.7826193640732
1.574030495E8	349.0445158329509
1.57975043E8	409.5870676613282
1.585640605E8	367.4786587755742
1.58948428E8	358.81227234519474
1.59512513E8	365.6425354358428
1.6009777E8	357.23924144310826
1.604821375E8	353.43048845947396
1.61049983E8	378.5452418570734
1.616289075E8	408.1016104178627
1.62013275E8	352.5752785746346
1.62587453E8	464.63952773336615
1.631586895E8	348.1051152990753
1.63543057E8	373.0683800143634
1.64124923E8	362.20336675331106
1.64685819E8	360.45609338658005
1.650701865E8	357.49991500356987
1.65662393E8	383.2922342257711
1.66204869E8	374.4597244121478
1.665892365E8	324.5914078674948
1.67199863E8	355.1666261419292
1.67707403E8	313.61191198786037
1.680917705E8	367.293934193591
1.68737333E8	396.15639198431296
1.69197014E8	355.8207770670457
1.695813815E8	393.75728067188743
1.70274803E8	366.97673445270567
1.706842435E8	346.69679849340866
