#Position (bp)	insert size
384368.0	1214.6734754805655
1153103.0	1194.1478124371872
1921838.0	623.1550305259024
2690573.0	527.1092655157678
3459308.0	578.2871054367723
4228043.0	480.18618671868074
4996778.0	416.3014257532281
5765513.0	351.07257529298107
6534248.0	367.1044096144931
7302983.0	356.0699899345246
8071718.0	357.6796101786681
8840453.0	349.13464948575484
9609188.0	366.6818889927449
1.0377923E7	340.95115862516394
1.0801324E7	340.0534625044851
1.11856915E7	561.0173790673196
1.1915393E7	662.3855955736726
1.2684128E7	420.62637060697386
1.3452863E7	543.715799262679
1.4221598E7	373.07100165622523
1.4990333E7	531.8455542676678
1.5759068E7	412.45946669395914
1.6527803E7	426.7316661425663
1.7296538E7	350.1267737030161
1.8065273E7	427.7822967999501
1.8834008E7	385.9722237189504
1.9602743E7	407.8936223593758
2.018777E7	343.56488309069135
2.05721375E7	983.43290693459
2.1140213E7	1081.19412689186
2.1908948E7	1308.3269466846923
2.2677683E7	704.7811492546062
2.3446418E7	479.7071301606466
2.4215153E7	397.2441606228669
2.4983888E7	487.1062670715517
2.5752623E7	405.85967417709924
2.6521358E7	361.9837063356939
2.7290093E7	375.0434132809221
2.8058828E7	343.16290479606477
2.86485735E7	340.34790882564386
2.9032941E7	398.0536801085862
2.9596298E7	411.2770045270994
3.0365033E7	545.8973861007823
3.1133768E7	504.3538360378936
3.1902503E7	404.3913495111732
3.2671238E7	396.19704911491584
3.3439973E7	363.8859128737199
3.4208708E7	343.1306761200644
3.4977443E7	345.6425502439416
3.5659712E7	339.6944798108403
3.60440795E7	1209.828376161837
3.6514913E7	561.5445392169518
3.7283648E7	575.5953665362916
3.8052383E7	470.9935620192149
3.8821118E7	426.16804565816955
3.9589853E7	494.87036380817386
4.0358588E7	447.0004470464842
4.1127323E7	357.0727188121325
4.1896058E7	338.9818022039553
4.2664793E7	341.6407409469423
4.3049519E7	125.4249547920434
4.34338865E7	763.742302787393
4.4202263E7	1311.0516474826466
4.4970998E7	897.7227899956878
4.5739733E7	692.3829601761792
4.6508468E7	1546.402506450424
4.7277203E7	609.1412645171297
4.8045938E7	424.7724980299448
4.8668911E7	330.6406498884995
4.90532785E7	342.93260293763547
4.9583408E7	400.30522190028785
5.0352143E7	403.3948959660297
5.1120878E7	365.9213345288094
5.1889613E7	352.1344403168778
5.2658348E7	348.6478822047723
5.3427083E7	337.11050956926437
5.38687855E7	339.3237511525736
5.4253153E7	2868.305078899715
5.4964553E7	4468.672524462294
5.5733288E7	1471.7616481738853
5.6502023E7	751.7186157208475
5.7270758E7	477.8835451032843
5.8039493E7	356.65190225796476
5.85039505E7	338.3524156791249
5.8888318E7	852.2336605095705
5.9576963E7	965.7848233440283
6.0345698E7	952.5102565589776
6.1114433E7	377.2869608376829
6.1883168E7	439.0863986162101
6.2651903E7	409.75117977790586
6.3087631E7	326.8729055986923
6.34719985E7	718.6019791705274
6.4189373E7	563.7767763702535
6.4958108E7	715.0816070962693
6.5726843E7	415.8423508734716
6.6495578E7	342.9692935509767
6.7140034E7	348.21986842105264
6.75244015E7	364.1108953500577
6.8033048E7	461.3160073890057
6.8801783E7	426.07390629044784
6.9570518E7	360.0851657269263
7.0339253E7	342.037509349748
7.11040115E7	344.90191003753483
7.1488379E7	349.3614573346117
7.1876723E7	403.4739248295002
7.2645458E7	373.99861626729665
7.3414193E7	358.94274800550414
7.4182928E7	346.3750636508484
7.4951663E7	347.7404144620811
7.5358208E7	336.42776546443685
7.57425755E7	1125.636696085906
7.6489133E7	764.256220367912
7.7257868E7	599.2828682170542
7.8026603E7	474.6688611452222
7.8795338E7	381.5491353813605
7.92080895E7	345.7154873824839
7.9592457E7	1041.9089507659698
8.0332808E7	1124.918393820143
8.1101543E7	440.81551765817636
8.1870278E7	458.58491530373834
8.26063115E7	388.0962202032353
8.2990679E7	1142.6897163120568
8.3407748E7	435.5485237173282
8.4176483E7	524.7095510884283
8.4945218E7	420.07178398815785
8.5713953E7	366.0823387314654
8.6362088E7	337.21919499962195
8.67464555E7	358.4422901875114
8.7251423E7	428.2483854942871
8.8020158E7	505.2527248602028
8.8788893E7	481.23008540691467
8.9557628E7	541.1374204889364
9.0098611E7	325.61209465381245
9.04829785E7	1416.3166128911232
9.1095098E7	479.6059964135811
9.1863833E7	825.4848121542075
9.2632568E7	365.8896257922502
9.3401303E7	391.0276534354439
9.38242175E7	339.0734844830359
9.4208585E7	828.6411307950121
9.4938773E7	625.856699906513
9.5707508E7	720.8493304296951
9.6476243E7	347.4619792989586
9.71220675E7	392.7884342783505
9.7506435E7	1189.0312552867535
9.8013713E7	599.7843950520897
9.8782448E7	597.5908556141114
9.9551183E7	407.8600458334178
1.00269334E8	373.46921250209886
1.006537015E8	1462.0996441281138
1.01088653E8	485.24014031741706
1.01857388E8	468.1234803803563
1.02626123E8	355.1507349314393
1.033545365E8	343.5404638644051
1.03738904E8	360.8642228739003
1.04163593E8	702.393590567461
1.04932328E8	840.1503247929967
1.05701063E8	421.01272842985725
1.06347158E8	436.6344046299717
1.067315255E8	1430.4965922920892
1.07238533E8	701.1410546044815
1.08007268E8	389.39811165093045
1.08776003E8	357.830695159837
1.09309377E8	348.0763748350198
1.096937445E8	392.1083343707208
1.10313473E8	349.5554431138847
1.11082208E8	340.7234658495283
1.11850943E8	344.3478791894859
1.12235708E8	45.083333333333336
1.126200755E8	504.4878661087866
1.13388413E8	410.83798244391807
1.14157148E8	368.0351971388695
1.147696095E8	348.9403209407188
1.15153977E8	346.726609963548
1.15694618E8	407.22613065326635
1.16463353E8	403.5736048190372
1.17232088E8	345.82550587528624
1.17668795E8	343.77381136750813
1.180531625E8	344.0333383784875
1.18769558E8	338.79150952291155
1.19538293E8	339.8449949011481
1.2014897E8	345.1140441396758
1.205333375E8	536.8677073729056
1.21075763E8	470.1739307053029
1.21844498E8	365.04486867356
1.225916085E8	340.3240381390446
1.22975976E8	342.43440062475594
1.23381968E8	376.3671879926846
1.24150703E8	374.01767338538434
1.24919438E8	348.0941202573774
1.253769895E8	329.76462899658156
1.25761357E8	761.1420770403896
1.26456908E8	331.6758806769939
1.27225643E8	349.41107620179395
1.277254535E8	344.6112954186414
1.28109821E8	713.8205220571936
1.28763113E8	462.65759521625387
1.29531848E8	340.5157409121328
1.300272615E8	344.4151520948919
1.30411629E8	667.4415780216099
1.31069318E8	421.8733426206671
1.31838053E8	360.3586368434943
1.322676755E8	330.8029437609842
1.32652043E8	404.8441126569393
1.33375523E8	342.73904932886376
1.34030498E8	335.0465332581736
1.344148655E8	317.26623049823854
1.34912993E8	365.47730289812597
1.35681728E8	387.36859630721074
1.361569665E8	330.16544535039736
1.36541334E8	449.2916031876245
1.37219198E8	353.36292193541647
1.37895604E8	333.5668096166342
1.382799715E8	915.9645468340461
1.38756668E8	375.9171194357068
1.39525403E8	344.3518385600707
1.400102465E8	333.86542944235254
1.40394614E8	475.6534725969321
1.41062873E8	382.7511428318636
1.417121025E8	369.5788491787687
1.4209647E8	434.0244069031465
1.42600343E8	394.13834778899474
1.43369078E8	364.16208386978116
1.437831155E8	341.62537599124965
1.44167483E8	560.6817254989992
1.44906548E8	361.18235024928345
1.45465214E8	299.68221472606723
1.458495815E8	495.37711032587356
1.46444018E8	452.83216199736853
1.47106683E8	332.8462806511436
1.474910505E8	323.74579193694063
1.47981488E8	346.5169594958985
1.48737048E8	356.1735340189335
1.491214155E8	891.2722799343903
1.49518958E8	452.03767036530377
1.50287693E8	371.845077214905
1.50728883E8	333.8797298183487
1.511132505E8	428.1822274122766
1.51825163E8	340.50742201090105
1.52332369E8	342.5760140240585
1.527167365E8	343.18925831202046
1.53362633E8	348.22750403952233
1.5389724E8	342.877544510816
1.542816075E8	428.476197153474
1.54900103E8	437.84105571847505
1.55461321E8	309.3249441851025
1.558456885E8	368.5006753228043
1.56437573E8	356.2015825397145
1.57018682E8	341.0385732400704
1.574030495E8	438.77624686859485
1.57975043E8	392.92479371316307
1.585640605E8	356.3075643510023
1.58948428E8	349.32264043768123
1.59512513E8	376.3564747646242
1.6009777E8	335.6719135802469
1.604821375E8	438.67662953567884
1.61049983E8	324.20822517135775
1.616289075E8	340.90378644913864
1.62013275E8	350.90257755302287
1.62587453E8	458.18248503579673
1.631586895E8	353.2017207849608
1.63543057E8	338.5909574737696
1.64124923E8	339.2158141998801
1.64685819E8	341.61563918706776
1.650701865E8	362.9990972401341
1.65662393E8	354.35530407058417
1.66204869E8	344.56681034482756
1.665892365E8	311.03050471436495
1.67199863E8	339.044701594533
1.67707403E8	293.5744137450662
1.680917705E8	341.6141184020536
1.68737333E8	368.94121775214734
1.69197014E8	341.7061229399735
1.695813815E8	345.62136092984423
1.70274803E8	326.97484355132264
1.706842435E8	325.07180980106745
1.71068611E8	372.07330880271724
1.717757825E8	335.37048741947245
1.7216015E8	355.25166938714943
1.72581008E8	441.62030294030296
1.732448375E8	395.83728437957404
1.73629205E8	650.2087080826732
1.74118478E8	466.2522676937891
1.7470787E8	324.12835349815884
1.750922375E8	339.4693005616629
1.75655948E8	452.79684231171547
1.761671155E8	375.1313952420318
1.76551483E8	372.6505166255124
1.77193418E8	340.2920552405707
1.775981795E8	325.6171939101103
1.77982547E8	340.81002474698647
1.786433205E8	340.50247878680347
1.79027688E8	341.8740011775591
1.79499623E8	341.0183569149086
1.80059845E8	339.0680896598333
1.804442125E8	330.9580841654382
1.81037093E8	342.84856604440256
1.814629515E8	322.4406779661017
1.81847319E8	473.32455310461586
1.824697645E8	334.2561094819159
1.82854132E8	336.9158939674921
1.83343298E8	589.6180174627632
1.83845386E8	334.54887183493406
1.842297535E8	495.4668024817113
1.848263935E8	363.83792183792184
1.85210761E8	319.006791427709
1.85649503E8	340.8808609579486
1.861815255E8	340.67928029691785
1.86565893E8	345.5213881491345
1.871516995E8	346.8115969224995
1.87536067E8	330.07248922241735
1.87955708E8	402.8669177752845
1.88487033E8	327.4773556777875
1.888714005E8	350.74585738223794
1.89437117E8	366.0662595863773
1.898214845E8	2507.1538954279767
1.90261913E8	348.83104441615865
1.907655555E8	341.02319465983413
1.91149923E8	355.38176335920485
1.917006725E8	339.9592385133601
1.9208504E8	454.50620509470934
1.92568118E8	344.26948759564107
1.93014003E8	341.7614372537234
1.933983705E8	379.92239626928136
1.939421735E8	336.2215283373623
1.94326541E8	413.6219512195122
1.948700135E8	326.32869000775486
1.95254381E8	405.72076372315036
1.95643058E8	357.4384664948454
1.96173218E8	332.9652832627271
1.965575855E8	338.96228612380185
1.970859405E8	332.3836385836386
1.97470308E8	306.68215984046634
1.97949263E8	375.5624113689165
1.98379719E8	330.735167206041
1.987640865E8	324.6116840501582
1.99284827E8	331.95208633093523
1.996691945E8	534.333497090167
2.001689555E8	381.46212168682246
2.00553323E8	1482.4226625207896
2.01024203E8	483.3701330514156
2.0143258E8	319.70777891504605
2.018169475E8	356.4676021369511
2.023091665E8	332.08780583093227
2.02693534E8	376.4831887982944
2.03168465E8	340.1366942786734
2.035528325E8	480.83713103448275
2.04022535E8	356.85950697308976
2.044069025E8	379.98408679927667
2.048603755E8	354.8820844947259
2.05244743E8	395.4485981308411
2.05636613E8	352.6741986101771
2.060816995E8	316.59492912757037
2.06466067E8	346.99237044870824
2.069158215E8	356.4783884216703
2.07300189E8	420.1911177237893
2.07743072E8	423.42202786836646
2.081274395E8	363.8961001788909
2.08563085E8	336.6197167514937
2.089474525E8	392.7309306930693
2.09377998E8	339.6962494904199
2.097623655E8	353.27686864219373
2.101865875E8	333.22376601611074
2.10570955E8	327.7157429445767
2.10991954E8	342.7237288135593
2.113763215E8	315.62941919191917
2.117807295E8	338.4802137339964
2.12165097E8	983.36820083682
2.12555228E8	334.8392519559084
2.12951007E8	336.9401041666667
2.133353745E8	354.37391213443794
2.137362725E8	332.2674819152601
2.1412064E8	325.78889925636895
2.145168735E8	309.6348497156783
2.14901241E8	352.28890768611836
2.15295174E8	336.31944845509673
2.156795415E8	353.77856721157957
2.160708055E8	342.7614644540582
2.16455173E8	358.7701702442635
2.16845987E8	308.17475447718084
2.172303545E8	342.13129280405076
2.176193275E8	339.5289881968673
2.18003695E8	354.4120567575954
2.183870575E8	472.0344194584672
2.18771425E8	344.2547210969149
2.191437085E8	327.8345490126312
2.19528076E8	344.53269625256416
2.19895419E8	327.1681296421337
2.202797865E8	356.79677101306385
2.20645687E8	322.22001137009664
2.21025053E8	343.9822440927026
2.21390679E8	365.9020501138952
2.217493495E8	334.1846651764925
2.22133717E8	324.07871720116617
2.22491112E8	343.7798153248016
2.228754795E8	441.8261073904359
2.232300165E8	338.2066928628297
2.23614384E8	435.02228702353676
2.239617555E8	366.5924305049032
2.24346123E8	335.10029882767606
2.2468963E8	340.3304138931985
2.250739975E8	560.1170373732789
2.254154375E8	363.872889218779
2.25799805E8	456.9466454427544
2.261404185E8	330.0703147984701
2.26524786E8	342.10534836875695
2.2685767E8	340.4295918367347
2.272420375E8	385.95518052691205
2.275674865E8	340.6732771442737
2.27901798E8	336.0781579716261
2.282642395E8	371.47022832413074
2.28575658E8	356.32102530289296
2.289600255E8	392.76071883401727
2.29270193E8	349.6957959641256
2.296545605E8	343.52504911591353
2.299644725E8	418.9036765863643
2.3034884E8	331.80931979011217
2.30655893E8	300.38059380378655
2.309973965E8	378.1302398295767
2.313463715E8	273.4479695431472
2.31650276E8	318.76984964389345
2.320346435E8	313.07677711283026
2.32330417E8	331.87841571998774
2.327147845E8	341.84337962626336
2.33008396E8	301.6919711785898
2.333832675E8	349.4768193400037
2.336859445E8	267.8538461538462
2.33975938E8	343.988672524341
2.343603055E8	354.54396013517385
2.346438945E8	339.51845528455283
2.35028262E8	400.4147304093195
2.353116695E8	348.8337817638266
2.35668032E8	335.8443119050417
2.359736405E8	447.7590894720202
2.36248209E8	341.0314278510194
2.366325765E8	333.7133871049561
2.36905892E8	355.6395312336507
2.372902595E8	332.755432244082
2.375596255E8	337.9819756554307
2.378457775E8	328.37025143232495
2.38209635E8	359.43921263611344
