#Insert size (bp)	insert size
356.0	43500.0
357.0	43278.0
358.0	43513.0
359.0	42915.0
360.0	43022.0
361.0	43193.0
362.0	43089.0
363.0	43311.0
364.0	43578.0
365.0	43235.0
366.0	43013.0
367.0	43267.0
368.0	43387.0
369.0	43386.0
370.0	43398.0
371.0	43873.0
372.0	43950.0
373.0	44459.0
374.0	44109.0
375.0	44481.0
376.0	44513.0
377.0	44433.0
378.0	44701.0
379.0	44590.0
380.0	44503.0
381.0	45236.0
382.0	45361.0
383.0	45667.0
384.0	45653.0
385.0	45910.0
386.0	46262.0
387.0	46289.0
388.0	46542.0
389.0	46939.0
390.0	46958.0
391.0	47590.0
392.0	47676.0
393.0	48461.0
394.0	48633.0
395.0	49004.0
396.0	49330.0
397.0	48993.0
398.0	49638.0
399.0	50365.0
400.0	50191.0
401.0	50821.0
402.0	51132.0
403.0	51505.0
404.0	51765.0
405.0	52585.0
406.0	52499.0
407.0	52871.0
408.0	53914.0
409.0	54205.0
410.0	54386.0
411.0	54654.0
412.0	55733.0
413.0	55936.0
414.0	55904.0
415.0	56921.0
416.0	57069.0
417.0	57819.0
418.0	58181.0
419.0	58593.0
420.0	59300.0
421.0	59461.0
422.0	60558.0
423.0	60042.0
424.0	60360.0
425.0	61231.0
426.0	61516.0
427.0	61782.0
428.0	62269.0
429.0	62720.0
430.0	63001.0
431.0	62927.0
432.0	63855.0
433.0	63363.0
434.0	63864.0
435.0	64178.0
436.0	64904.0
437.0	64554.0
438.0	65253.0
439.0	65235.0
440.0	65511.0
441.0	65960.0
442.0	66126.0
443.0	66127.0
444.0	66039.0
445.0	66893.0
446.0	67402.0
447.0	66987.0
448.0	67134.0
449.0	67950.0
450.0	67167.0
451.0	67968.0
452.0	68326.0
453.0	68302.0
454.0	68309.0
455.0	69161.0
456.0	69024.0
457.0	69045.0
458.0	69552.0
459.0	69814.0
460.0	69956.0
461.0	70035.0
462.0	70717.0
463.0	70800.0
464.0	71075.0
465.0	71270.0
466.0	71497.0
467.0	71681.0
468.0	72476.0
469.0	72137.0
470.0	72256.0
471.0	72457.0
472.0	72858.0
473.0	73346.0
474.0	72892.0
475.0	73640.0
476.0	73980.0
477.0	74455.0
478.0	73930.0
479.0	74295.0
480.0	74515.0
481.0	74566.0
482.0	74643.0
483.0	74939.0
484.0	75580.0
485.0	76134.0
486.0	75686.0
487.0	75629.0
488.0	76507.0
489.0	75833.0
490.0	76463.0
491.0	75699.0
492.0	76119.0
493.0	75941.0
494.0	75928.0
495.0	75758.0
496.0	75565.0
497.0	74868.0
498.0	74636.0
499.0	74854.0
500.0	74579.0
501.0	74684.0
502.0	73487.0
