#Position (bp)	mapping quality
2.61207803E8	36.640095103446725
2.613664795E8	50.227800502045184
2.61520696E8	44.0629679735462
2.61824593E8	56.93924995547135
2.62058165E8	38.71587776020062
2.622109925E8	35.98215774122765
2.624361765E8	59.09962221889121
2.627407855E8	24.69851920317489
2.62899969E8	28.64451644686979
2.63050826E8	31.823239254059303
2.633441895E8	35.991784672240435
2.635851015E8	24.52840883301923
2.63733667E8	7.932702343020912
2.639380475E8	43.196385218485574
2.64231582E8	34.01064433650524
2.64411569E8	34.79676049502548
2.645558915E8	20.142512936307387
2.648102425E8	40.665298338246124
2.65083559E8	32.58945185633094
2.65224529E8	53.170681249636395
2.653750005E8	38.10953976181165
2.65651351E8	34.744795103293264
2.65885247E8	39.21965051270062
2.66021552E8	34.49761898446549
2.66196816E8	41.55135374303359
2.664682985E8	34.690114854401536
2.66677402E8	24.00541437265179
2.668104465E8	23.39796522666072
2.670024795E8	43.66399440586268
2.672676815E8	12.501718553770903
2.67460016E8	24.895134085508925
2.67590504E8	14.571716273974294
2.67790844E8	34.47226821172557
2.680494615E8	29.36609183607177
2.68233489E8	46.493456669010435
2.683623315E8	39.52725702549382
2.685626535E8	45.77340930045376
2.688141505E8	39.51504520685777
2.68998196E8	32.10946577906779
2.691212125E8	33.20572377239668
2.69305491E8	26.413179149792246
2.69544969E8	36.11942856143996
2.69745058E8	29.860510069743526
2.698635095E8	44.098738566582774
2.700194335E8	42.91405481631168
2.7025476E8	33.92296356088144
2.704832035E8	47.60652175472921
2.706000615E8	54.60312012392937
2.707192135E8	28.356432974604612
2.70946674E8	34.69234630832932
2.711728175E8	28.445891763616086
2.713243835E8	11.10390896963465
2.714361945E8	33.733145580123285
2.71620605E8	44.97444219446555
2.718435565E8	49.01013934272462
2.720435135E8	31.170453071284946
2.721547675E8	31.264076116478257
2.722872195E8	29.022082676449187
2.725064275E8	37.49455443497424
2.727249785E8	34.6021082706794
2.72867561E8	37.93649887823346
2.729767215E8	35.00264395572117
2.731596875E8	26.28350025863538
2.733731465E8	12.17972307574529
2.73574548E8	24.439372537911964
2.736806165E8	9.11819025905199
2.737972355E8	44.556438543375464
2.74008185E8	27.814878359109866
2.7421821E8	33.57336584997609
2.74380672E8	51.90507243860946
2.744841805E8	42.400750068173174
2.746317545E8	25.605709192417418
2.74835029E8	34.68429041987071
2.750368585E8	47.23583630697971
2.751721665E8	18.82310782383835
2.752717585E8	32.43026634474413
2.754346305E8	52.5250042657434
2.75629477E8	48.23480798019595
2.75822252E8	50.840043054838105
2.75947145E8	22.55842379516074
2.760430425E8	22.993009054537797
2.762057895E8	47.81171860266625
2.763968555E8	45.18955373709628
2.76587426E8	29.98557898688448
2.767135505E8	26.893779124438407
2.76808458E8	31.737264658500465
2.76967139E8	55.09740537737945
2.77156076E8	24.531003705750265
2.773432765E8	30.38697428192109
2.774748495E8	27.94411924057241
2.775673295E8	32.416085651137415
2.77713495E8	18.659356960400686
2.77897569E8	28.39655797147034
2.780813245E8	21.811003691526704
2.78227624E8	42.399084329790654
2.78318713E8	23.830847283767675
2.78445831E8	43.448457253000676
2.78624475E8	36.75840448001454
2.78799759E8	35.7974858876918
2.7896884E8	49.38341402476113
2.79055951E8	14.749711325921282
2.791480645E8	46.0186197780265
2.793219045E8	22.346562905492714
2.794951505E8	18.173347103922733
2.796670295E8	40.04813266576861
2.797860375E8	36.52684426457344
2.798713395E8	46.09161776146236
2.80007599E8	38.28132028775665
2.801762495E8	47.87774754195805
2.8034403E8	39.08288623792563
2.80507948E8	38.11078748057019
2.805915035E8	27.902210294605435
2.80677891E8	23.434675187252317
2.80844071E8	33.75295904810191
2.810100155E8	37.225949959843945
2.81175222E8	32.621011400777206
2.813072575E8	28.427026473633934
2.81389511E8	35.33479083275296
2.81503931E8	28.24063127015824
2.816671245E8	26.84251436591894
2.81829173E8	24.51900145076804
2.819906385E8	44.69085839259021
2.820985375E8	26.990003076474682
2.821788915E8	25.54518616300071
2.823119855E8	29.658512534056882
2.82471554E8	41.191250980168455
2.8263049E8	40.05211987034001
2.827887405E8	56.71299679578509
2.82881078E8	12.98171166469425
2.829592085E8	24.377466788111477
2.831008305E8	45.681129179524106
2.832545715E8	36.09844936478542
2.8340819E8	42.93544887574838
2.8356106E8	25.01594758942728
2.83650187E8	10.717067301984311
2.837259075E8	28.001320318853473
2.838639935E8	38.57478508563103
2.84014566E8	2.402637774622839
2.841642325E8	32.91297337366752
2.843131325E8	31.664361648867192
2.844097475E8	32.20310559370093
2.844837785E8	34.99373542926762
2.84609444E8	33.77435103403449
2.847568575E8	34.09331878448141
2.84903889E8	43.226488204247154
2.850507725E8	21.29920979243131
2.85162443E8	25.81470977836651
2.85235427E8	20.91493489062334
2.8534268E8	23.03446628083132
2.85486983E8	31.578573069557585
2.85630282E8	21.992280659617098
2.85773144E8	53.58880124812433
2.859069595E8	21.33434213785031
2.859767315E8	37.28559212196523
2.86052856E8	32.02550227928598
2.861903485E8	49.29930344130035
2.86326707E8	52.047485164522065
2.86461012E8	37.01371243804881
2.865942015E8	37.809340592982515
2.866994605E8	10.101605207899564
2.867650045E8	7.928371059557356
2.868562865E8	25.113751211674277
2.86985097E8	33.398800957911654
2.87113018E8	46.10655701058424
2.872400565E8	35.8061191255883
2.8736678E8	40.47682187238429
2.874684495E8	29.938493121953666
2.875308515E8	43.591830269537745
2.876171135E8	17.69468167895519
2.877417145E8	34.21716611156113
2.87865989E8	33.296158832417454
2.87989856E8	34.97071853881512
2.881135245E8	38.97184021715132
2.88225463E8	24.953166450364048
2.882869705E8	38.13410998124198
2.883595355E8	42.98443386206884
2.884818635E8	54.61740133437844
2.88604014E8	43.36466479731164
2.88725668E8	31.605925129873714
2.88845977E8	39.679753415975455
2.889652565E8	48.88837693175308
2.890345995E8	39.55653479313067
2.89094055E8	16.797167679069606
2.892031115E8	39.439748366410974
2.893211245E8	27.88704222986845
2.8943711E8	38.375655452449145
2.89550763E8	41.2997710233331
2.896633655E8	23.873868748054985
2.897663725E8	37.11642041777014
2.898226395E8	36.229871768303106
2.89887659E8	30.72603332709163
2.899984115E8	38.09282009467509
2.901089365E8	49.714037497124764
2.90218437E8	29.189727995071955
2.903262345E8	35.62658704453441
2.9043256E8	28.206866706729176
2.905335855E8	16.261614157105512
2.905862925E8	56.881981335247666
2.906432345E8	21.6280507225361
2.907479405E8	35.23639423691265
2.90851896E8	24.996174230159678
2.90955247E8	24.60927627743161
2.91058116E8	47.272325647722
2.91160204E8	24.4401456589541
2.912615545E8	28.25537770238568
2.91331315E8	21.04599283122037
2.9138107E8	34.11493219627301
2.91461273E8	32.90401406845537
2.91559725E8	2.698963000896172
2.91657178E8	35.371508013200355
2.917545145E8	24.15177190370316
2.91851644E8	31.72009045344291
2.91948596E8	5.7325410117234
2.920451375E8	33.46652664490532
2.9210626E8	44.760493409999945
2.921538905E8	58.25332979985665
2.922360205E8	21.165273374667777
2.923310645E8	35.57210353855343
2.924255295E8	34.06705066421559
2.925187585E8	30.22855172871507
2.92610929E8	5.488256364583181
2.92702327E8	33.32194673517506
2.92792108E8	24.626771754437318
2.928622145E8	38.961901806811944
2.929062585E8	35.44099754025428
2.92967363E8	30.667113956858415
2.930529085E8	28.83332870897034
2.931380435E8	15.433041337737201
2.9322235E8	25.343356620842858
2.93305647E8	15.932277050202682
2.93388439E8	29.700520840749167
2.93470965E8	32.384619828917835
2.935531875E8	33.655382724441196
2.936254925E8	4.037405324002303
2.936664795E8	3.4411223052757016
2.9371692E8	28.74632247737116
2.937980535E8	25.995545266650584
2.938782955E8	45.670269653441686
2.93957456E8	58.954603090439335
2.940359865E8	30.402453442085967
2.94113718E8	43.50363998730935
2.94190606E8	36.35801593657196
2.94267212E8	2.18582906219698
2.9434356E8	9.906111351864462
2.94403587E8	33.77864629166252
2.944416325E8	28.173973250862595
2.944955125E8	29.657488803903203
2.9457076E8	34.28030003248785
2.9464554E8	28.009468947871348
2.947198625E8	25.607800052836936
2.947938495E8	1.2766070565490575
2.94867693E8	37.42930998382285
2.94941437E8	27.700193665843944
2.950150255E8	24.30729410331119
2.9508846E8	43.83530485132952
2.951596985E8	19.18079356885441
2.951959055E8	25.60955981823858
2.9523318E8	6.308608282891898
2.953042615E8	6.639927970906356
2.95375117E8	12.613674883740568
2.95445692E8	32.33890891347079
2.95515887E8	51.040605547954314
2.955858525E8	0.6344415096256413
2.956554665E8	45.07095218298401
2.957244435E8	4.593828672339397
2.957929165E8	27.92035481062934
2.958609135E8	3.4583227481864114
2.959283655E8	20.628528792493714
2.95962472E8	5.326405451448041
2.959959795E8	6.677255042093453
2.960623185E8	8.212422840159364
2.961285905E8	35.60567706624408
2.961944545E8	30.181114086408193
2.96259386E8	37.651570076637995
2.963231915E8	37.64781169496849
2.963866495E8	38.48228686840389
2.964495135E8	34.19704314176402
2.96511883E8	3.5615158085947587
2.96574108E8	9.419973392688107
2.966360135E8	47.94393042060966
2.966975155E8	13.88971400234199
2.967299425E8	41.61433359113173
2.967605265E8	24.934795575854288
2.968197085E8	20.89585031669594
2.968803715E8	28.241459542045714
2.969406465E8	30.45500401136914
2.970003935E8	21.714751647754298
2.97059853E8	58.561701817059806
2.971191925E8	46.583745635396134
2.971783685E8	29.40165590787466
2.972373605E8	29.77474017426331
2.972962345E8	21.972176965786133
2.973550285E8	33.12369165092811
2.974136535E8	34.88607015775293
2.974716695E8	4.364471382154461
2.975006415E8	0.0
2.975297915E8	33.30949312253417
2.975874835E8	32.61489040924551
2.97644944E8	17.83803958461483
2.977022745E8	30.44401458856366
2.977593955E8	27.063567614338304
2.97816386E8	38.02332550273835
2.97873337E8	20.193122499991237
2.97929694E8	37.897947344503855
2.979853355E8	17.4408175392481
2.98040566E8	43.72612102851706
2.980954345E8	8.59037641977345
2.98150189E8	42.79523252162494
2.982045775E8	27.866605257477786
2.98250394E8	12.031588908383164
2.98277297E8	10.899653879986232
2.98312184E8	11.742265237199392
2.983655255E8	5.01631366917953
2.98418571E8	41.447783999476385
2.98471025E8	22.678328300549687
2.985229515E8	36.433310374457
2.98574718E8	28.978001270606985
2.98626245E8	5.350973147720525
2.986775555E8	40.33471058259417
2.987287515E8	32.51032586235531
2.9877965E8	53.69778469859213
2.98830158E8	26.123950623857443
2.98880377E8	5.426518052803663
2.9893041E8	28.491634339019612
2.989803155E8	47.891462244034344
2.9902156E8	29.694737831941623
2.99046443E8	17.160703512924034
2.990795815E8	40.52908321239991
2.991287095E8	25.37812186675952
2.991776335E8	29.876215497699082
2.99226409E8	23.213991669842052
2.992750675E8	5.150204225042821
2.99323612E8	21.522064837730152
2.993721015E8	41.294122757538624
2.99420364E8	29.46198873967621
2.994682855E8	25.610962039588774
2.995160355E8	39.2787211399824
2.99563736E8	28.88646359973558
2.99611366E8	25.93965400679066
2.99658856E8	10.471075553758434
2.99706222E8	33.00833819932461
2.99753043E8	30.11084110126034
2.997914265E8	23.125385994620977
2.998145535E8	18.596230356077182
2.998454455E8	27.546329511394454
2.998912785E8	50.7999599318842
2.999369015E8	6.468459275986563
2.99982407E8	16.24459226530067
