#Position (bp)	Coverage
6.9570518E7	25.567213669209806
7.0339253E7	25.39008761146559
7.11040115E7	21.057444839651833
7.1488379E7	34.6967182195398
7.1876723E7	28.73062368696625
7.2645458E7	36.15187028039571
7.3414193E7	39.69017541805694
7.4182928E7	36.70375617085212
7.4951663E7	34.46260284753524
7.5358208E7	26.408454514710854
7.57425755E7	28.132786658935917
7.6489133E7	30.68235347681581
7.7257868E7	28.7225350738551
7.8026603E7	30.053697307914952
7.8795338E7	27.733390570222507
7.92080895E7	18.9186337373168
7.9592457E7	30.4358586844615
8.0332808E7	21.73104125608955
8.1101543E7	26.04071233910255
8.1870278E7	24.371640422252142
8.26063115E7	19.986491443585674
8.2990679E7	15.057948412152347
8.3407748E7	17.774928941702928
8.4176483E7	15.99969430297827
8.4945218E7	18.327791761790476
8.5713953E7	19.44534332377217
8.6362088E7	18.16056944089018
8.67464555E7	12.978474295190713
8.7251423E7	19.99293774837883
8.8020158E7	19.137704150324886
8.8788893E7	16.413506605006926
8.9557628E7	18.84301222137668
9.0098611E7	11.431968738726372
9.04829785E7	30.77572754575152
9.1095098E7	30.078306568583454
9.1863833E7	30.840110050927823
9.2632568E7	29.91732781777856
9.3401303E7	25.564721262853908
9.38242175E7	25.77784263366799
9.4208585E7	17.632987344590617
9.4938773E7	21.059522462226905
9.5707508E7	21.53977768671909
9.6476243E7	19.704904811150787
9.71220675E7	13.984502231724528
9.7506435E7	21.519882353419764
9.8013713E7	25.02076788490182
9.8782448E7	19.853867717744087
9.9551183E7	15.702330451976298
1.00269334E8	14.409194882311438
1.006537015E8	5.1223805946544365
1.01088653E8	17.847861746895873
1.01857388E8	20.254734076112054
1.02626123E8	18.897540765023056
1.033545365E8	27.97214325991292
1.03738904E8	7.58577929888521
1.04163593E8	11.172721418954517
1.04932328E8	13.75640500302445
1.05701063E8	10.35097660442155
1.06347158E8	8.189269373680641
1.067315255E8	23.77893020221787
1.07238533E8	18.78898710218736
1.08007268E8	17.60831756066785
1.08776003E8	23.26642601156445
1.09309377E8	27.001795223698295
1.096937445E8	31.913103700273197
1.10313473E8	32.24699148601273
1.11082208E8	37.21352091422922
1.11850943E8	46.291141940980964
1.12235708E8	30.02389937106918
1.126200755E8	11.043140089069459
1.13388413E8	12.216178527060691
1.14157148E8	14.723401432223067
1.147696095E8	12.91509640762142
1.15153977E8	12.757079735207824
1.15694618E8	11.939453777959896
1.16463353E8	12.193419058583256
1.17232088E8	15.222181896232122
1.17668795E8	28.313931160977848
1.180531625E8	35.085899381979836
1.18769558E8	37.79935218248161
1.19538293E8	36.32025600499522
1.2014897E8	31.361469580375548
1.205333375E8	25.472355084842274
1.21075763E8	18.831692325703916
1.21844498E8	23.830623036547056
1.225916085E8	19.631651058738555
1.22975976E8	25.825313880089713
1.23381968E8	27.92777875340657
1.24150703E8	27.844521193909475
1.24919438E8	21.016851060508497
1.253769895E8	15.762147463926542
1.25761357E8	15.875301871725204
1.26456908E8	16.223649241936428
1.27225643E8	18.212394388183185
1.277254535E8	14.118066924802717
1.28109821E8	17.35797221896852
1.28763113E8	17.614106291504875
1.29531848E8	21.03284877103293
1.300272615E8	16.501949642490498
1.30411629E8	16.86117264832807
1.31069318E8	17.85547425315616
1.31838053E8	20.49526950119352
1.322676755E8	24.958192464921
1.32652043E8	17.137685871207932
1.33375523E8	21.216067955797513
1.34030498E8	14.645268516208901
1.344148655E8	7.0434115682137834
1.34912993E8	18.967233181785662
1.35681728E8	18.210548498507286
1.361569665E8	13.56844867999692
1.36541334E8	13.44313645988964
1.37219198E8	15.586376319537942
1.37895604E8	16.936784019915184
1.382799715E8	9.65173997335615
1.38756668E8	14.26816002913878
1.39525403E8	12.48752561025581
1.400102465E8	15.030967594251363
1.40394614E8	12.321281193695478
1.41062873E8	20.36738147736216
1.417121025E8	13.285856408242783
1.4209647E8	22.581814226123484
1.42600343E8	18.97061536160055
1.43369078E8	20.74656806311668
1.437831155E8	14.83437815975733
1.44167483E8	18.923254322345098
1.44906548E8	11.634967836770798
1.45465214E8	7.29523489875128
1.458495815E8	16.915687226577933
1.46444018E8	17.82715109888323
1.47106683E8	18.661452222890972
1.474910505E8	17.199208070142358
1.47981488E8	13.089315563880922
1.48737048E8	8.639098311522996
1.491214155E8	16.90159392789374
1.49518958E8	24.419716807482423
1.50287693E8	27.088039441419994
1.50728883E8	30.025218883364865
1.511132505E8	21.163872139705994
1.51825163E8	22.537203327544603
1.52332369E8	16.310407567659976
1.527167365E8	36.50494400238597
1.53362633E8	32.520190963075706
1.5389724E8	26.680247205295544
1.542816075E8	8.288466138180825
1.54900103E8	8.243826546209032
1.55461321E8	6.7659944416329045
1.558456885E8	29.473592524949762
1.56437573E8	29.832360956636553
1.57018682E8	29.013159399516624
1.574030495E8	10.4336765693454
1.57975043E8	23.501810116620163
1.585640605E8	33.739545565599805
1.58948428E8	22.738456188184234
1.59512513E8	29.71668780529051
1.6009777E8	31.649926949890364
1.604821375E8	6.976637526024919
1.61049983E8	11.34945462350485
1.616289075E8	19.875704806303553
1.62013275E8	29.946025114522115
1.62587453E8	17.28171216348937
1.631586895E8	13.129836944597553
1.63543057E8	24.533629369336982
1.64124923E8	22.614823053457954
1.64685819E8	16.27249424313921
1.650701865E8	19.26976650195584
1.65662393E8	19.282836087858623
1.66204869E8	22.970001612816514
1.665892365E8	7.601885449860558
1.67199863E8	17.102586717139197
1.67707403E8	4.3652519840061705
1.680917705E8	27.50321981661211
1.68737333E8	20.04609130584662
1.69197014E8	13.630710297622604
1.695813815E8	17.87857947154866
1.70274803E8	12.896202202319396
1.706842435E8	11.148665895584893
1.71068611E8	12.607646373657264
1.717757825E8	9.185515282700495
1.7216015E8	13.67466874940053
1.72581008E8	26.03459449615277
1.732448375E8	28.046696867552654
1.73629205E8	20.90262188350468
1.74118478E8	17.870619914534917
1.7470787E8	12.896309953200715
1.750922375E8	16.533419202310657
1.75655948E8	21.632145017463756
1.761671155E8	19.219132492113566
1.76551483E8	19.87860657885797
1.77193418E8	21.74899802922984
1.775981795E8	102.28471609296852
1.77982547E8	35.94207407956898
1.786433205E8	37.256521226415096
1.79027688E8	15.479909783881006
1.79499623E8	10.910126376449622
1.80059845E8	23.75569575984692
1.804442125E8	21.675101792214395
1.81037093E8	22.248198664038974
1.814629515E8	8.975645320671953
1.81847319E8	9.128435457081485
1.824697645E8	8.086746026920009
1.82854132E8	19.441208605084995
1.83343298E8	14.297869877135813
1.83845386E8	19.628577860270727
1.842297535E8	5.760188563906588
1.848263935E8	19.15776092220138
1.85210761E8	17.177325768512812
1.85649503E8	23.96298724527958
1.861815255E8	29.79350513020216
1.86565893E8	13.10495643449332
1.871516995E8	14.716693784482116
1.87536067E8	19.321842176137896
1.87955708E8	20.034160016130397
1.88487033E8	15.764952452239593
1.888714005E8	12.45491765300535
1.89437117E8	21.385729493628666
1.898214845E8	30.14998840548688
1.90261913E8	18.327711109810274
1.907655555E8	28.39310836302662
1.91149923E8	23.620440035082094
1.917006725E8	20.650411157437066
1.9208504E8	10.152354612731168
1.92568118E8	13.707277540374772
1.93014003E8	27.081285812980045
1.933983705E8	14.93603376180889
1.939421735E8	10.918724796676216
1.94326541E8	11.660981736626798
1.948700135E8	10.762124465213205
1.95254381E8	10.280078895463511
1.95643058E8	18.54201773042726
1.96173218E8	23.150264931323626
1.965575855E8	12.467875930001048
1.970859405E8	13.093229346400717
1.97470308E8	8.28030130831241
1.97949263E8	9.956036865759982
1.98379719E8	16.14809551189559
1.987640865E8	10.347405543944495
1.99284827E8	9.817767035785632
1.996691945E8	17.308145869860233
2.001689555E8	14.2742928606201
2.00553323E8	17.27734720416125
2.01024203E8	25.886171437491463
2.0143258E8	13.76111539182407
2.018169475E8	16.133667075519345
2.023091665E8	16.821679647507604
2.02693534E8	17.520465809791034
2.03168465E8	17.56511085784165
2.035528325E8	14.669426897118122
2.04022535E8	16.6069544563206
2.044069025E8	9.868212197159565
2.048603755E8	12.58601621270216
2.05244743E8	1.056114628457181
2.05636613E8	21.021243991752684
2.060816995E8	24.011643801775392
2.06466067E8	20.15324495556136
2.069158215E8	17.926934483688324
2.07300189E8	22.21429442638566
2.07743072E8	18.318072380519062
2.081274395E8	16.493619396633726
2.08563085E8	15.202980506529263
2.089474525E8	21.51091480992537
2.09377998E8	20.447279559695474
2.097623655E8	9.296695669175872
2.101865875E8	8.17570946659543
2.10570955E8	7.1934236131687905
2.10991954E8	19.34915433389065
2.113763215E8	6.974403193303364
2.117807295E8	17.943974442953586
2.12165097E8	15.826320812006593
2.12555228E8	12.265589572479463
2.12951007E8	9.202515006791394
2.133353745E8	22.937804995763575
2.137362725E8	18.885620213298978
2.1412064E8	13.332457975088763
2.145168735E8	9.42902180466238
2.14901241E8	32.63609042850364
2.15295174E8	32.484409652951484
2.156795415E8	18.176361367666285
2.160708055E8	161.41189799182513
2.16455173E8	18.457978192458036
2.16845987E8	8.867953409389873
2.172303545E8	23.19488824844319
2.176193275E8	24.45901785449036
2.18003695E8	12.980392404244817
2.183870575E8	9.41986217711899
2.18771425E8	12.529654881850524
2.191437085E8	9.397746759353161
2.19528076E8	13.766914696888692
2.19895419E8	9.589462085276214
2.202797865E8	15.217180024138795
2.20645687E8	11.039084384921164
2.21025053E8	14.19446820723495
2.21390679E8	10.383085074477657
2.217493495E8	14.841881816048339
2.22133717E8	11.677362086095412
2.22491112E8	13.732580544940028
2.228754795E8	17.74316380849994
2.232300165E8	17.386839516819037
2.23614384E8	7.54028216659143
2.239617555E8	11.664251356447455
2.24346123E8	24.25630233538826
2.2468963E8	10.88497074327826
2.250739975E8	12.232474388901656
2.254154375E8	10.708087709135516
2.25799805E8	14.725285725602598
2.261404185E8	14.37223036696693
2.26524786E8	25.46179071137659
2.2685767E8	21.547557347747837
2.272420375E8	13.212155256768021
2.275674865E8	9.158920915807716
2.27901798E8	22.883606953587794
2.282642395E8	16.05651670129455
2.28575658E8	18.288455688937777
2.289600255E8	18.625868867119223
2.29270193E8	24.539349495759033
2.296545605E8	18.275538145584544
2.299644725E8	29.55978333200245
2.3034884E8	10.268233696102303
2.30655893E8	13.658515222151586
2.309973965E8	25.842728618050316
2.313463715E8	5.793812989921612
2.31650276E8	8.274894125624185
2.320346435E8	8.122110324584236
2.32330417E8	17.816551800123516
2.327147845E8	9.22253103750926
2.33008396E8	7.164321432724735
2.333832675E8	14.841220952244518
2.336859445E8	3.113574136478517
2.33975938E8	19.469481902690756
2.343603055E8	17.846023875998846
2.346438945E8	32.6460112731542
2.35028262E8	18.858090824022653
2.353116695E8	11.811456468467096
2.35668032E8	29.245749783414112
2.359736405E8	13.849776825566863
2.36248209E8	25.06290874358938
2.366325765E8	18.62895126411425
2.36905892E8	16.135958940754104
2.372902595E8	25.22705098530877
2.375596255E8	27.601730862993662
2.378457775E8	11.133949074318068
2.38209635E8	22.04389836634747
2.384723095E8	13.208708553499656
2.38856677E8	12.748970594588204
2.391161115E8	13.106271821079796
2.394117615E8	16.235444550295952
2.39756603E8	27.65146109843041
2.40012063E8	22.72278813140021
2.403964305E8	8.922816771970131
2.40651522E8	6.698517342158995
2.40935513E8	10.163052759462042
2.41282414E8	8.369444043177436
2.415260005E8	10.382476782347602
2.41910368E8	25.367353285715765
2.42153892E8	3.1728290724698924
2.423992835E8	9.34336179405411
2.427812845E8	15.498870308542482
2.430194555E8	15.002142245072836
2.43354977E8	29.713400740077816
2.436401495E8	17.358903492609425
2.43875304E8	19.508304774070965
2.442596715E8	18.313091048626923
2.44494215E8	18.888240211596706
2.447631205E8	23.509865717813796
2.451110035E8	8.57751034972545
2.45340206E8	7.036068946417503
2.45672164E8	25.121234548099945
2.45942791E8	7.795103941079384
2.46158155E8	11.276089337821293
2.46536439E8	23.135483062004973
2.46757852E8	13.624311662694172
2.469695205E8	9.478502809057082
2.47353888E8	13.490940108791408
2.47564574E8	15.635102731675207
2.47805319E8	7.434499369138797
2.48157783E8	11.884050201047886
2.48365893E8	18.309308005427408
2.486381075E8	19.09350493676797
2.489579875E8	12.52847449466354
2.49165224E8	13.68711711285344
2.49467076E8	15.425379107552649
2.4975636E8	17.721567463082692
2.499626485E8	17.280808415405623
2.502879155E8	22.173774405193207
2.5054851E8	10.451324438879535
2.507484705E8	11.414723839273037
2.510885645E8	15.490573898029453
2.51332072E8	6.2295278213829945
2.51527848E8	8.672975693470406
2.51873065E8	12.529087910300984
2.5210593E8	18.46346789951597
2.5229909E8	23.12433648573627
2.52643082E8	8.186593502033082
2.5287344E8	24.4387561763941
2.53058026E8	25.33655316360459
2.5338655E8	12.287599660361286
2.53626707E8	6.4731526498160035
2.53810996E8	12.23731855144789
2.541215335E8	8.914120334775827
2.543774555E8	7.476594880130029
2.545591305E8	10.329639760767769
2.54848343E8	10.744284394943968
2.551248655E8	23.85608743628816
2.553049575E8	32.21358771795566
2.555674465E8	14.11358362620528
2.55866877E8	19.21031601143762
2.560427725E8	19.435001943832496
2.562705875E8	13.47578510684818
2.56600938E8	9.805471008128263
2.56774153E8	16.289752438109527
2.569624935E8	6.335441931988956
2.57304699E8	32.04268812948058
2.57500726E8	6.746583266338556
2.576711905E8	8.69892387817749
2.57986484E8	10.767966018605225
2.582258865E8	34.522027101369545
2.583930965E8	22.744023599902178
2.586566015E8	22.47644963687269
2.58942833E8	20.23539145723446
2.5910475E8	15.343969601383527
2.593058495E8	15.656565340997844
2.59625725E8	23.933570250984637
2.59808993E8	4.947264
2.59968316E8	11.731844089325204
2.60263454E8	10.693555831148647
2.60511936E8	12.520937582301817
2.60669987E8	10.875976257419556
2.60895678E8	16.470515300934853
2.61207803E8	8.744807752382362
2.613664795E8	29.22858813212511
2.61520696E8	12.771757114768013
2.61824593E8	23.689369470579976
2.62058165E8	17.046371030377593
2.622109925E8	17.103245021214256
2.624361765E8	30.971598604958547
2.627407855E8	10.19317178585076
2.62899969E8	28.521786124434236
2.63050826E8	10.164350617438858
2.633441895E8	19.577467513408223
2.635851015E8	11.136543448639621
2.63733667E8	3.1460437966349035
2.639380475E8	17.97487382423256
2.64231582E8	12.307827053038023
2.64411569E8	13.624573583998316
2.645558915E8	28.093439050526335
2.648102425E8	21.842962316817864
2.65083559E8	8.19150646264128
2.65224529E8	19.615876203953075
2.653750005E8	10.052792471222352
2.65651351E8	18.391453053916283
2.65885247E8	11.490616967243094
2.66021552E8	7.205573181453309
2.66196816E8	19.132775827528533
2.664682985E8	14.365757419164328
2.66677402E8	15.920413885814769
2.668104465E8	9.66512348276965
2.670024795E8	13.91446634296399
2.672676815E8	15.178071961982349
2.67460016E8	5.066728576328757
2.67590504E8	11.454643788839636
2.67790844E8	8.189809939320996
2.680494615E8	10.500259687909397
2.68233489E8	10.790664498014593
2.683623315E8	10.53377316570933
2.685626535E8	17.785784863959023
2.688141505E8	13.561308414205822
2.68998196E8	17.630510799346368
2.691212125E8	16.404904474531754
2.69305491E8	11.8467334073049
2.69544969E8	22.08405399394939
2.69745058E8	17.157529887862594
2.698635095E8	25.576737554631702
2.700194335E8	20.112010135135137
2.7025476E8	23.680388962296828
2.704832035E8	18.745706932575303
2.706000615E8	33.358172626848905
2.707192135E8	7.415386034741808
2.70946674E8	8.868947949617024
2.711728175E8	14.509676071612708
2.713243835E8	28.250601453726453
2.714361945E8	29.401325286297585
2.71620605E8	11.962004629650359
2.718435565E8	16.717981667864844
2.720435135E8	14.603876991779154
2.721547675E8	14.228839084023564
2.722872195E8	18.01174061433447
2.725064275E8	14.708674416690295
2.727249785E8	10.164981962680145
2.72867561E8	12.631194832831303
2.729767215E8	19.31375006596654
2.731596875E8	9.362162918727256
2.733731465E8	6.7591895680644285
2.73574548E8	11.28427914311999
2.736806165E8	27.082557502738226
2.737972355E8	13.843166482117676
2.74008185E8	10.208170088282923
2.7421821E8	11.382729368856724
2.74380672E8	26.1963065302693
2.744841805E8	26.751599868952713
2.746317545E8	17.7675338199609
2.74835029E8	12.5866010415281
2.750368585E8	27.16964143346887
2.751721665E8	9.102634137970483
2.752717585E8	8.158213158383363
2.754346305E8	25.412584992467732
2.75629477E8	12.54704070805621
2.75822252E8	26.811947282227248
2.75947145E8	3.411134903640257
2.760430425E8	8.306526043139765
2.762057895E8	18.25416971853092
2.763968555E8	31.367324285833963
2.76587426E8	12.496074131339109
2.767135505E8	11.559178743961352
2.76808458E8	11.56275300473711
2.76967139E8	21.357047567322446
2.77156076E8	6.941713994272873
2.773432765E8	9.058617207558521
2.774748495E8	12.49310138751754
2.775673295E8	12.577823461866133
2.77713495E8	11.259673543340403
2.77897569E8	8.64853513234134
2.780813245E8	6.957105374892492
2.78227624E8	6.147824010726126
2.78318713E8	9.604434741079348
2.78445831E8	16.858514183397716
2.78624475E8	9.233507431792534
2.78799759E8	9.509714115168942
2.7896884E8	11.182235208715863
2.79055951E8	5.890778350014576
2.791480645E8	16.684113696991997
2.793219045E8	8.534188230960494
2.794951505E8	25.17751869775627
2.796670295E8	9.424179872522075
2.797860375E8	13.422827806465092
2.798713395E8	19.989217938570242
2.80007599E8	18.676706862971447
2.801762495E8	19.463131013184462
2.8034403E8	27.796412271729444
2.80507948E8	15.585471974106003
2.805915035E8	5.136771995043371
2.80677891E8	7.24466236569484
2.80844071E8	25.040538180328955
2.810100155E8	23.85957020886595
2.81175222E8	5.9029866618053655
2.813072575E8	14.528038510240588
2.81389511E8	18.97495423147336
2.81503931E8	12.779295527926806
2.816671245E8	8.433072077171051
2.81829173E8	19.887346873084947
2.819906385E8	20.87561190219479
2.820985375E8	5.674709644222288
2.821788915E8	5.516322959394874
2.823119855E8	13.350327713013458
2.82471554E8	14.75176619086793
2.8263049E8	9.288171920999048
2.827887405E8	28.67651865458922
2.82881078E8	15.225853385562395
2.829592085E8	10.79607743171425
2.831008305E8	18.195925559861628
2.832545715E8	16.091584577146797
2.8340819E8	12.00085969402708
2.8356106E8	9.427419725750179
2.83650187E8	4.848639521050006
2.837259075E8	12.425484910355388
2.838639935E8	8.816901875480808
2.84014566E8	30.31407250743231
2.841642325E8	6.0488803565675004
2.843131325E8	11.005456109229694
2.844097475E8	15.375579876593253
2.844837785E8	10.713620050937717
2.84609444E8	14.231074995767733
2.847568575E8	6.439681417853648
2.84903889E8	10.332813744375846
2.850507725E8	5.808867189627935
2.85162443E8	13.235889390076485
2.85235427E8	8.52454557229826
2.8534268E8	9.32177654578929
2.85486983E8	17.06759853185962
2.85630282E8	11.062685732265846
2.85773144E8	17.98352591637528
2.859069595E8	7.7896527433118266
2.859767315E8	5.118383258104227
2.86052856E8	10.33818945410421
2.861903485E8	17.15965578997947
2.86326707E8	26.66803832770632
2.86461012E8	15.225514255052495
2.865942015E8	10.511184724475692
2.866994605E8	35.00204160744282
2.867650045E8	58.43387090766881
2.868562865E8	7.060807350270824
2.86985097E8	11.279763892664363
2.87113018E8	21.471700488641638
2.872400565E8	14.16839121190645
2.8736678E8	17.70465850051796
2.874684495E8	11.41078535938191
2.875308515E8	18.970660656900797
2.876171135E8	12.870291006564903
2.877417145E8	17.824229534510433
2.87865989E8	13.161905299760384
2.87989856E8	15.160269822676415
2.881135245E8	13.96672656047656
2.88225463E8	22.65686518813855
2.882869705E8	8.928162185985016
2.883595355E8	13.495859196341065
2.884818635E8	21.472581331413235
2.88604014E8	22.37604947372732
2.88725668E8	7.768195804426552
2.88845977E8	19.716788810251686
2.889652565E8	15.907136383471519
2.890345995E8	7.916299559471366
2.89094055E8	15.046453832919136
2.892031115E8	10.376587716047302
2.893211245E8	9.239049632572335
2.8943711E8	23.439970698270674
2.89550763E8	19.0839954899367
2.896633655E8	8.478102124937815
2.897663725E8	15.326744857992852
2.898226395E8	14.409524308466052
2.89887659E8	20.07153608349632
2.899984115E8	15.974455921992872
2.901089365E8	20.10531602953953
2.90218437E8	16.277756785401593
2.903262345E8	11.532355962274723
2.9043256E8	17.151258514034538
2.905335855E8	12.147414239817598
2.905862925E8	7.804796055580457
2.906432345E8	12.713386051829268
2.907479405E8	14.45995289702447
2.90851896E8	7.940672150320417
2.90955247E8	12.21036777311779
2.91058116E8	15.701946436411532
2.91160204E8	10.049458600918559
2.912615545E8	8.776717481686795
2.91331315E8	6.963637308121867
2.9138107E8	11.086298742808438
2.91461273E8	13.63881203658058
2.91559725E8	0.40053534618027425
2.91657178E8	11.262333288842802
2.917545145E8	9.238213705615067
2.91851644E8	12.36573696963448
2.91948596E8	0.5113445248093769
2.920451375E8	5.441246204400815
2.9210626E8	20.19796020091254
2.921538905E8	23.999855449551895
2.922360205E8	25.860380732015145
2.923310645E8	9.427679774334793
2.924255295E8	13.251698217669981
2.925187585E8	14.654458805221752
2.92610929E8	4.476292140950928
2.92702327E8	9.779186952555747
2.92792108E8	17.975025685608156
2.928622145E8	8.112970063126912
2.929062585E8	14.400784722603303
2.92967363E8	9.13255133332556
2.930529085E8	3.379054940933808
2.931380435E8	17.95369781733418
2.9322235E8	7.424555700302375
2.93305647E8	1.2375818530443905
2.93388439E8	12.74469217647984
2.93470965E8	11.133946668932285
2.935531875E8	18.323579593925952
2.936254925E8	13.714527783106337
2.936664795E8	5.229220311051602
2.9371692E8	5.705449099591226
2.937980535E8	14.262685015593288
2.938782955E8	13.417582831325301
2.93957456E8	25.61274653170738
2.940359865E8	2.3513644478449374
2.94113718E8	10.596017808236958
2.94190606E8	15.069578929534881
2.94267212E8	0.3775676983224153
2.9434356E8	12.716060721361377
2.94403587E8	17.886671076944133
2.944416325E8	18.80693867427296
2.944955125E8	10.448057108044393
2.9457076E8	19.579418314686155
2.9464554E8	15.324831368762656
2.947198625E8	5.3144693144693145
2.947938495E8	0.2799729364005413
2.94867693E8	20.32398661010747
2.94941437E8	4.441839323754087
2.950150255E8	6.2546001415428165
2.9508846E8	12.499802433474581
2.951596985E8	11.945370852874762
2.951959055E8	8.657357357357357
2.9523318E8	1.2039343433634282
2.953042615E8	4.798404375281913
2.95375117E8	7.028403069227182
2.95445692E8	15.43220664080815
2.95515887E8	12.141742968560287
2.955858525E8	7.88335907556776
2.956554665E8	30.161044095578898
2.957244435E8	2.771551347414421
2.957929165E8	4.692939557221506
2.958609135E8	0.5233094035274306
2.959283655E8	6.551066869029551
2.95962472E8	2.9145978152929493
2.959959795E8	30.313068112956007
2.960623185E8	19.490220488975552
2.961285905E8	6.523499407960652
2.961944545E8	7.638579281440763
2.96259386E8	7.326438469590214
2.963231915E8	13.665340712556208
2.963866495E8	16.68807846605806
2.964495135E8	10.980260838914345
2.96511883E8	9.256847172081828
2.96574108E8	6.2916700201207245
2.966360135E8	9.23003598871705
2.966975155E8	7.826967611468085
2.967299425E8	3.291006787330317
2.967605265E8	7.883207245974458
2.968197085E8	5.877741553052757
2.968803715E8	8.263276892101528
2.969406465E8	17.00583761425045
2.970003935E8	7.909973462326581
2.97059853E8	20.303278826560685
2.971191925E8	10.470909642821006
2.971783685E8	13.960815524773937
2.972373605E8	7.515577804174444
2.972962345E8	8.494372471012275
2.973550285E8	15.225965628722138
2.974136535E8	11.398974008207935
2.974716695E8	0.27807895468445926
2.975006415E8	0.14030612244897958
2.975297915E8	4.823478621261311
2.975874835E8	12.936512631359175
2.97644944E8	9.622073287492384
2.977022745E8	12.148087947427292
2.977593955E8	22.455406305895558
2.97816386E8	9.925449916600826
2.97873337E8	20.036103745588004
2.97929694E8	12.982391019778722
2.979853355E8	22.1889725484545
2.98040566E8	7.2692692692692695
2.980954345E8	4.757866111841144
2.98150189E8	6.401849516603615
2.982045775E8	6.084739178690344
2.98250394E8	26.015889069278472
2.98277297E8	25.771699624222265
2.98312184E8	0.8240227115668366
2.983655255E8	0.47177373828610136
2.98418571E8	8.367920074033504
2.98471025E8	12.27540945745684
2.985229515E8	14.128704667206229
2.98574718E8	10.790565270435136
2.98626245E8	17.6878342896042
2.986775555E8	11.012889114556888
2.987287515E8	25.29138827023014
2.9877965E8	21.583390962438994
2.98830158E8	4.471223092947128
2.98880377E8	8.56420762296884
2.9893041E8	7.079047828433234
2.989803155E8	15.215095021897223
2.9902156E8	8.12754119409373
2.99046443E8	7.581002638522428
2.990795815E8	19.90731786599488
2.991287095E8	11.655035281641311
2.991776335E8	11.142561560208136
2.99226409E8	9.315571331842337
2.992750675E8	0.46869081926718814
2.99323612E8	5.872415428064895
2.993721015E8	15.910769548174128
2.99420364E8	4.7494537509104156
2.994682855E8	8.648593789235791
2.995160355E8	13.431673373574782
2.99563736E8	11.35611985992577
2.99611366E8	11.193710453847933
2.99658856E8	17.527431500348037
2.99706222E8	10.350020074805062
2.99753043E8	7.578229236382478
2.997914265E8	3.956516027325276
2.998145535E8	1.2721751233708718
2.998454455E8	9.143068424028883
2.998912785E8	14.202744703204342
