#Insert size (bp)	insert size
357.0	27842.0
358.0	27654.0
359.0	27729.0
360.0	27730.0
361.0	27636.0
362.0	27449.0
363.0	27203.0
364.0	27264.0
365.0	27037.0
366.0	27212.0
367.0	26782.0
368.0	27130.0
369.0	26894.0
370.0	26689.0
371.0	26954.0
372.0	26798.0
373.0	27300.0
374.0	26916.0
375.0	27065.0
376.0	27374.0
377.0	27209.0
378.0	27431.0
379.0	27396.0
380.0	27224.0
381.0	27157.0
382.0	27364.0
383.0	27224.0
384.0	27647.0
385.0	27352.0
386.0	27847.0
387.0	27762.0
388.0	27899.0
389.0	28056.0
390.0	28109.0
391.0	28409.0
392.0	28313.0
393.0	28826.0
394.0	29064.0
395.0	28948.0
396.0	29304.0
397.0	29462.0
398.0	29947.0
399.0	30163.0
400.0	29967.0
401.0	30425.0
402.0	30799.0
403.0	30745.0
404.0	30903.0
405.0	31531.0
406.0	31410.0
407.0	31930.0
408.0	32266.0
409.0	32533.0
410.0	32799.0
411.0	33036.0
412.0	33269.0
413.0	33627.0
414.0	34211.0
415.0	34460.0
416.0	34780.0
417.0	34880.0
418.0	35521.0
419.0	35540.0
420.0	35821.0
421.0	36394.0
422.0	36798.0
423.0	36862.0
424.0	37019.0
425.0	37639.0
426.0	37760.0
427.0	38064.0
428.0	38471.0
429.0	38593.0
430.0	38934.0
431.0	39455.0
432.0	39646.0
433.0	39592.0
434.0	40259.0
435.0	40035.0
436.0	40675.0
437.0	40575.0
438.0	41250.0
439.0	41439.0
440.0	41306.0
441.0	41973.0
442.0	42039.0
443.0	41955.0
444.0	42353.0
445.0	42601.0
446.0	42806.0
447.0	43251.0
448.0	43229.0
449.0	43893.0
450.0	43863.0
451.0	44299.0
452.0	44380.0
453.0	44781.0
454.0	45064.0
455.0	44894.0
456.0	45833.0
457.0	46018.0
458.0	46029.0
459.0	46572.0
460.0	46105.0
461.0	46965.0
462.0	47635.0
463.0	47745.0
464.0	48259.0
465.0	48190.0
466.0	48834.0
467.0	48993.0
468.0	49041.0
469.0	49735.0
470.0	49554.0
471.0	50451.0
472.0	50821.0
473.0	50786.0
474.0	51610.0
475.0	52049.0
476.0	52229.0
477.0	52706.0
478.0	52877.0
479.0	53904.0
480.0	54303.0
481.0	54280.0
482.0	55078.0
483.0	55455.0
484.0	55356.0
485.0	56320.0
486.0	56881.0
487.0	57623.0
488.0	57708.0
489.0	58182.0
490.0	58738.0
491.0	59200.0
492.0	59188.0
493.0	59799.0
494.0	60678.0
495.0	60818.0
496.0	61735.0
497.0	62235.0
498.0	62914.0
499.0	62693.0
500.0	63462.0
501.0	63920.0
502.0	64250.0
503.0	64596.0
504.0	65282.0
505.0	65448.0
506.0	65595.0
507.0	65839.0
508.0	65838.0
509.0	66322.0
510.0	65838.0
511.0	65299.0
512.0	65576.0
513.0	65805.0
514.0	65881.0
515.0	65901.0
516.0	66135.0
517.0	66476.0
518.0	66251.0
519.0	66565.0
520.0	66587.0
521.0	66482.0
522.0	66035.0
523.0	65561.0
524.0	66098.0
525.0	65665.0
526.0	65176.0
527.0	64749.0
528.0	64588.0
529.0	63922.0
530.0	63548.0
531.0	63285.0
532.0	62670.0
533.0	61734.0
534.0	61769.0
535.0	60929.0
536.0	59917.0
537.0	59606.0
538.0	58197.0
539.0	57828.0
540.0	56948.0
541.0	55953.0
542.0	54688.0
543.0	54461.0
544.0	53406.0
545.0	52106.0
546.0	51023.0
547.0	49891.0
548.0	48479.0
549.0	47743.0
550.0	46816.0
551.0	45573.0
552.0	44352.0
553.0	43010.0
554.0	42102.0
555.0	40928.0
556.0	39623.0
557.0	38437.0
558.0	37036.0
559.0	36280.0
560.0	35068.0
561.0	34016.0
562.0	33051.0
563.0	31496.0
564.0	30263.0
565.0	29456.0
566.0	28533.0
567.0	27341.0
568.0	26416.0
569.0	25178.0
570.0	24112.0
571.0	23388.0
572.0	22116.0
573.0	21186.0
574.0	20468.0
575.0	19505.0
576.0	18481.0
577.0	17705.0
578.0	16828.0
579.0	16054.0
580.0	15429.0
581.0	14510.0
582.0	14003.0
583.0	13300.0
584.0	12609.0
585.0	11956.0
586.0	11360.0
587.0	10754.0
588.0	10240.0
589.0	9573.0
590.0	9007.0
591.0	8567.0
592.0	8130.0
593.0	7657.0
594.0	7335.0
595.0	7010.0
596.0	6497.0
597.0	6087.0
598.0	5918.0
599.0	5598.0
600.0	5358.0
601.0	5125.0
602.0	4856.0
603.0	4700.0
604.0	4524.0
605.0	4291.0
606.0	4084.0
607.0	3996.0
608.0	3783.0
609.0	3677.0
610.0	3563.0
611.0	3410.0
612.0	3267.0
613.0	3278.0
614.0	3133.0
615.0	2996.0
616.0	2805.0
617.0	2588.0
618.0	2566.0
619.0	2509.0
620.0	2447.0
621.0	2468.0
622.0	2330.0
623.0	2260.0
624.0	2249.0
625.0	2290.0
626.0	2256.0
627.0	2202.0
628.0	2276.0
629.0	2165.0
630.0	2064.0
631.0	2124.0
632.0	2064.0
633.0	2081.0
634.0	2110.0
635.0	2137.0
636.0	2070.0
637.0	1996.0
638.0	2064.0
639.0	2033.0
640.0	1917.0
641.0	1983.0
642.0	1899.0
643.0	1902.0
644.0	1852.0
645.0	1891.0
646.0	1734.0
647.0	1753.0
648.0	1770.0
649.0	1770.0
650.0	1702.0
651.0	1740.0
652.0	1712.0
653.0	1702.0
654.0	1733.0
655.0	1742.0
656.0	1654.0
657.0	1692.0
658.0	1544.0
659.0	1517.0
660.0	1655.0
661.0	1543.0
662.0	1548.0
663.0	1557.0
664.0	1477.0
665.0	1528.0
666.0	1474.0
667.0	1568.0
668.0	1547.0
669.0	1482.0
670.0	1428.0
671.0	1461.0
672.0	1434.0
673.0	1494.0
674.0	1472.0
675.0	1365.0
676.0	1404.0
677.0	1369.0
678.0	1432.0
679.0	1351.0
680.0	1324.0
681.0	1394.0
682.0	1289.0
683.0	1329.0
684.0	1302.0
685.0	1323.0
686.0	1299.0
687.0	1271.0
688.0	1316.0
689.0	1247.0
690.0	1264.0
691.0	1217.0
692.0	1256.0
693.0	1275.0
694.0	1312.0
695.0	1223.0
696.0	1163.0
697.0	1093.0
698.0	1109.0
699.0	1154.0
700.0	1097.0
701.0	1105.0
702.0	1091.0
703.0	1078.0
704.0	1042.0
705.0	1006.0
706.0	979.0
707.0	1041.0
708.0	985.0
709.0	1028.0
710.0	953.0
711.0	967.0
712.0	948.0
713.0	934.0
714.0	1021.0
715.0	1009.0
716.0	966.0
717.0	1005.0
718.0	917.0
719.0	934.0
720.0	992.0
721.0	925.0
722.0	953.0
723.0	934.0
724.0	955.0
725.0	868.0
726.0	908.0
727.0	956.0
728.0	927.0
729.0	893.0
730.0	919.0
731.0	893.0
732.0	889.0
733.0	933.0
734.0	861.0
735.0	887.0
736.0	847.0
737.0	897.0
738.0	930.0
739.0	842.0
740.0	866.0
741.0	849.0
742.0	842.0
743.0	864.0
744.0	805.0
745.0	822.0
746.0	798.0
747.0	816.0
748.0	847.0
749.0	806.0
750.0	898.0
751.0	839.0
752.0	837.0
753.0	823.0
754.0	783.0
755.0	830.0
756.0	807.0
757.0	805.0
758.0	795.0
759.0	753.0
760.0	790.0
761.0	770.0
762.0	749.0
763.0	737.0
764.0	790.0
765.0	748.0
766.0	701.0
767.0	803.0
768.0	750.0
769.0	733.0
770.0	716.0
771.0	682.0
772.0	680.0
773.0	623.0
774.0	664.0
775.0	664.0
776.0	655.0
777.0	724.0
778.0	653.0
779.0	698.0
780.0	679.0
781.0	639.0
782.0	670.0
783.0	652.0
784.0	681.0
785.0	659.0
786.0	674.0
787.0	707.0
788.0	645.0
789.0	623.0
790.0	696.0
791.0	628.0
792.0	620.0
793.0	636.0
794.0	651.0
795.0	620.0
796.0	650.0
797.0	636.0
798.0	645.0
799.0	625.0
800.0	652.0
801.0	635.0
802.0	651.0
803.0	615.0
804.0	591.0
805.0	590.0
806.0	626.0
807.0	591.0
808.0	580.0
809.0	615.0
810.0	620.0
811.0	578.0
812.0	642.0
813.0	619.0
814.0	601.0
815.0	588.0
816.0	637.0
817.0	582.0
818.0	591.0
819.0	591.0
820.0	653.0
821.0	608.0
822.0	575.0
823.0	666.0
824.0	603.0
825.0	592.0
826.0	569.0
827.0	537.0
828.0	601.0
829.0	551.0
830.0	576.0
831.0	525.0
832.0	565.0
833.0	490.0
834.0	534.0
835.0	472.0
836.0	484.0
837.0	500.0
838.0	496.0
839.0	528.0
840.0	473.0
841.0	560.0
842.0	499.0
843.0	492.0
844.0	517.0
845.0	487.0
846.0	508.0
847.0	473.0
848.0	507.0
849.0	473.0
850.0	506.0
851.0	462.0
852.0	470.0
853.0	486.0
854.0	524.0
855.0	435.0
856.0	475.0
857.0	455.0
858.0	484.0
859.0	512.0
860.0	508.0
861.0	471.0
862.0	488.0
863.0	461.0
864.0	497.0
865.0	510.0
866.0	477.0
867.0	486.0
868.0	480.0
869.0	507.0
870.0	491.0
871.0	474.0
872.0	523.0
873.0	490.0
874.0	449.0
875.0	484.0
876.0	474.0
877.0	501.0
878.0	470.0
879.0	497.0
880.0	476.0
881.0	440.0
882.0	451.0
883.0	481.0
884.0	425.0
885.0	457.0
886.0	413.0
887.0	434.0
888.0	392.0
889.0	437.0
890.0	382.0
891.0	391.0
892.0	395.0
893.0	398.0
894.0	411.0
895.0	410.0
896.0	402.0
897.0	386.0
898.0	402.0
899.0	403.0
900.0	375.0
901.0	393.0
902.0	386.0
903.0	373.0
904.0	372.0
905.0	423.0
906.0	367.0
907.0	387.0
908.0	392.0
909.0	391.0
910.0	380.0
911.0	391.0
912.0	427.0
913.0	342.0
914.0	359.0
915.0	391.0
916.0	397.0
917.0	371.0
918.0	360.0
919.0	383.0
920.0	401.0
921.0	391.0
922.0	350.0
923.0	388.0
924.0	406.0
925.0	412.0
926.0	364.0
927.0	346.0
928.0	375.0
929.0	371.0
930.0	389.0
931.0	384.0
932.0	337.0
933.0	377.0
934.0	372.0
935.0	332.0
936.0	356.0
937.0	358.0
938.0	334.0
939.0	340.0
940.0	318.0
941.0	315.0
942.0	297.0
943.0	350.0
944.0	326.0
945.0	312.0
946.0	285.0
947.0	335.0
948.0	318.0
949.0	288.0
950.0	342.0
951.0	337.0
952.0	319.0
953.0	321.0
954.0	298.0
955.0	302.0
956.0	310.0
957.0	276.0
958.0	322.0
959.0	305.0
960.0	314.0
961.0	325.0
962.0	291.0
963.0	313.0
964.0	298.0
965.0	309.0
966.0	315.0
